Gene	Ensembl
EBF1	ENSG00000164330
EBF2	ENSG00000221818
EBF3	ENSG00000108001
ECM2	ENSG00000106823
EDN1	ENSG00000078401
F13A1	ENSG00000124491
F2RL3	ENSG00000127533
FAM180B	ENSG00000196666
FAM89A	ENSG00000182118
FASN	ENSG00000169710
FBN1	ENSG00000166147
FFAR3	ENSG00000185897
FGFBP2	ENSG00000137441
FMO2	ENSG00000094963
FOSL1	ENSG00000175592
FRMD4A	ENSG00000151474
FZD4	ENSG00000174804
G0S2	ENSG00000123689
GALNT15	ENSG00000131386
GFPT2	ENSG00000131459
GHR	ENSG00000112964
GPAM	ENSG00000119927
GPBAR1	ENSG00000179921
GPD1	ENSG00000167588
GPIHBP1	ENSG00000277494
GPR146	ENSG00000164849
GPR4	ENSG00000177464
GRK3	ENSG00000100077
GSC	ENSG00000133937
HAS1	ENSG00000105509
HAS2	ENSG00000170961
HEPN1	ENSG00000221932
HOXC9	ENSG00000180806
HRCT1	ENSG00000196196
IGF1	ENSG00000017427
IGHJ5	ENSG00000242472
IL10	ENSG00000136634
IL20	ENSG00000162891
IL2RA	ENSG00000134460
IL6	ENSG00000136244
INHBB	ENSG00000163083
IRX6	ENSG00000159387
ITIH5	ENSG00000123243
KCNIP2	ENSG00000120049
KIF25	ENSG00000125337
LGALS12	ENSG00000133317
LHX6	ENSG00000106852
LILRB5	ENSG00000105609
LOX	ENSG00000113083
LPL	ENSG00000175445
LRP1	ENSG00000123384
LRRN4	ENSG00000125872
LYVE1	ENSG00000133800
MAP1LC3C	ENSG00000197769
MEDAG	ENSG00000102802
MEOX1	ENSG00000005102
MEOX2	ENSG00000106511
MESP1	ENSG00000166823
MGST1	ENSG00000008394
MMP19	ENSG00000123342
MMP3	ENSG00000149968
MSLN	ENSG00000102854
MT1A	ENSG00000205362
MT1M	ENSG00000205364
MTARC1	ENSG00000186205
MYC	ENSG00000136997
MYEOV	ENSG00000172927
NMB	ENSG00000197696
NOTCH4	ENSG00000204301
NPR1	ENSG00000169418
NPY5R	ENSG00000164129
NWD2	ENSG00000174145
OR51E1	ENSG00000180785
PALMD	ENSG00000099260
PCOLCE2	ENSG00000163710
PDE3B	ENSG00000152270
PFKFB3	ENSG00000170525
PKHD1L1	ENSG00000205038
PLAAT3	ENSG00000176485
PLIN2	ENSG00000147872
PLIN4	ENSG00000167676
PLXNA4	ENSG00000221866
PNPLA2	ENSG00000177666
POLN	ENSG00000130997
PPARG	ENSG00000132170
PRKAR2B	ENSG00000005249
PROCR	ENSG00000101000
PROKR1	ENSG00000169618
PRXL2A	ENSG00000122378
PTX3	ENSG00000163661
RARRES1	ENSG00000118849
RBP7	ENSG00000162444
RDH5	ENSG00000135437
RETSAT	ENSG00000042445
SCD	ENSG00000099194
SEMA3G	ENSG00000010319
SHOX2	ENSG00000168779
SLC14A2	ENSG00000132874
SLC19A3	ENSG00000135917
SLC29A4	ENSG00000164638
SMIM3	ENSG00000256235
SNAI1	ENSG00000124216
SOCS3	ENSG00000184557
SOX17	ENSG00000164736
SPAAR	ENSG00000235387
SPRY1	ENSG00000164056
SRPX	ENSG00000101955
SRPX2	ENSG00000102359
STAT5A	ENSG00000126561
STEAP4	ENSG00000127954
STX11	ENSG00000135604
SVEP1	ENSG00000165124
SYNE3	ENSG00000176438
TBX18	ENSG00000112837
THBS4	ENSG00000113296
THRSP	ENSG00000151365
TIMP4	ENSG00000157150
TM4SF19	ENSG00000145107
TMEM132C	ENSG00000181234
TNFRSF8	ENSG00000120949
TNMD	ENSG00000000005
TNN	ENSG00000120332
VIT	ENSG00000205221
WNT11	ENSG00000085741
XG	ENSG00000124343
