Gene	Ensembl
AMPD1	ENSG00000116748
CHRNG	ENSG00000196811
IDI2	ENSG00000148377
MYF5	ENSG00000111049
MYH4	ENSG00000264424
MYOM1	ENSG00000101605
RAPSN	ENSG00000165917
CHRNA10	ENSG00000129749
MINAR2	ENSG00000186367
ASB12	ENSG00000198881
PAX7	ENSG00000009709
FGF6	ENSG00000111241
CALML6	ENSG00000169885
LRRC30	ENSG00000206422
COX7A1	ENSG00000161281
JSRP1	ENSG00000167476
MYOG	ENSG00000122180
SYNPO2L	ENSG00000166317
HSPB3	ENSG00000169271
MYLK4	ENSG00000145949
ODF3L2	ENSG00000181781
TXLNB	ENSG00000164440
RTP2	ENSG00000198471
ASB11	ENSG00000165192
FABP3	ENSG00000121769
JPH1	ENSG00000104369
MYBPC2	ENSG00000086967
SYPL2	ENSG00000143028
TPM3	ENSG00000143549
TRIM54	ENSG00000138100
ART3	ENSG00000156219
ATP2A2	ENSG00000174437
DDN	ENSG00000181418
IGFN1	ENSG00000163395
MYLK2	ENSG00000101306
PGAM2	ENSG00000164708
PHKG1	ENSG00000164776
CKM	ENSG00000104879
FEM1A	ENSG00000141965
MLIP	ENSG00000146147
NOS1	ENSG00000089250
RBFOX1	ENSG00000078328
SMYD1	ENSG00000115593
AGBL1	ENSG00000273540
FAM166B	ENSG00000215187
KLHL30	ENSG00000168427
MYOD1	ENSG00000129152
PDLIM3	ENSG00000154553
SGCG	ENSG00000102683
SLC8A3	ENSG00000100678
SMTNL2	ENSG00000188176
TRIM72	ENSG00000177238
YIPF7	ENSG00000177752
ADSS1	ENSG00000185100
CACNB1	ENSG00000067191
CHRND	ENSG00000135902
DDIT4L	ENSG00000145358
LRRC38	ENSG00000162494
MYH7B	ENSG00000078814
MYH8	ENSG00000133020
SLC25A4	ENSG00000151729
ACHE	ENSG00000087085
ALDOA	ENSG00000149925
ANK1	ENSG00000029534
CDH15	ENSG00000129910
CHRNA1	ENSG00000138435
COQ10A	ENSG00000135469
FBP2	ENSG00000130957
FNDC5	ENSG00000160097
HHATL	ENSG00000010282
HSPB7	ENSG00000173641
KLHL34	ENSG00000185915
LRTM1	ENSG00000144771
MAPK12	ENSG00000188130
MYOM3	ENSG00000142661
PDE4DIP	ENSG00000178104
PLPP7	ENSG00000160539
PPDPFL	ENSG00000168333
PPM1N	ENSG00000213889
RTN2	ENSG00000125744
TMEM38A	ENSG00000072954
TPM2	ENSG00000198467
ABLIM2	ENSG00000163995
CACNG6	ENSG00000130433
CCDC28B	ENSG00000160050
COQ8A	ENSG00000163050
CUTC	ENSG00000119929
DTNA	ENSG00000134769
FHL1	ENSG00000022267
FITM1	ENSG00000139914
GADL1	ENSG00000144644
IP6K3	ENSG00000161896
MRLN	ENSG00000227877
NIPSNAP2	ENSG00000146729
PDLIM5	ENSG00000163110
PLAAT1	ENSG00000127252
PRSS56	ENSG00000237412
PTGES3L	ENSG00000267060
RASA4B	ENSG00000170667
TNFRSF13B	ENSG00000240505
UPK3A	ENSG00000100373
YBX3	ENSG00000060138
AC007325.4	ENSG00000278817
AC053503.6	ENSG00000286143
AC079741.2	ENSG00000288634
ACTA1	ENSG00000143632
ADCY2	ENSG00000078295
ADSL	ENSG00000239900
ASB14	ENSG00000239388
ASB5	ENSG00000164122
C19orf47	ENSG00000160392
CARNS1	ENSG00000172508
CASTOR2	ENSG00000274070
CHMP1B	ENSG00000255112
CLTCL1	ENSG00000070371
DUSP29	ENSG00000188716
GBX1	ENSG00000164900
HJV	ENSG00000168509
HSPB2	ENSG00000170276
KCNJ11	ENSG00000187486
KCNJ12	ENSG00000184185
LBX1	ENSG00000138136
MAFA	ENSG00000182759
MUSTN1	ENSG00000272573
MYLK3	ENSG00000140795
MYOM2	ENSG00000036448
NDUFC1	ENSG00000109390
NEXN	ENSG00000162614
OPTN	ENSG00000123240
PFKFB1	ENSG00000158571
PITX3	ENSG00000107859
PKIA	ENSG00000171033
PRKCQ	ENSG00000065675
RBM24	ENSG00000112183
RGS9BP	ENSG00000186326
RYR1	ENSG00000196218
SCHIP1	ENSG00000151967
SGCA	ENSG00000108823
SH3BGR	ENSG00000185437
SLN	ENSG00000170290
SYNPO	ENSG00000171992
TRIM55	ENSG00000147573
USP6	ENSG00000129204
XIRP1	ENSG00000168334
AC072022.2	ENSG00000285938
AF241726.1	ENSG00000250349
AGL	ENSG00000162688
ANKS1B	ENSG00000185046
ASB16	ENSG00000161664
ASB18	ENSG00000182177
BIN1	ENSG00000136717
C4orf54	ENSG00000248713
CA3	ENSG00000164879
CAV3	ENSG00000182533
CDH4	ENSG00000179242
CFL2	ENSG00000165410
CMYA5	ENSG00000164309
CPT1B	ENSG00000205560
DGCR6	ENSG00000183628
EEF1A2	ENSG00000101210
EXTL1	ENSG00000158008
FBXO32	ENSG00000156804
FXR1	ENSG00000114416
GDF1	ENSG00000130283
GKAP1	ENSG00000165113
GPR85	ENSG00000164604
GYS1	ENSG00000104812
HOXC10	ENSG00000180818
KIF1B	ENSG00000054523
LRRC2	ENSG00000163827
LRRC20	ENSG00000172731
LSMEM1	ENSG00000181016
MAMSTR	ENSG00000176909
MEF2C	ENSG00000081189
METTL11B	ENSG00000203740
MSS51	ENSG00000166343
MYADML2	ENSG00000185105
MYL12A	ENSG00000101608
NDUFB10	ENSG00000140990
NKAIN1	ENSG00000084628
P2RX6	ENSG00000099957
PACSIN3	ENSG00000165912
PCNT	ENSG00000160299
PFKM	ENSG00000152556
PLCD4	ENSG00000115556
PPP2R3A	ENSG00000073711
PPP2R3B	ENSG00000167393
PSTPIP2	ENSG00000152229
PTP4A3	ENSG00000184489
RAD23A	ENSG00000179262
RRAD	ENSG00000166592
SCN4A	ENSG00000007314
SEMA6C	ENSG00000143434
SLC29A2	ENSG00000174669
SMYD2	ENSG00000143499
STK25	ENSG00000115694
TMEM52	ENSG00000178821
TRIM63	ENSG00000158022
UBE2QL1	ENSG00000215218
UTP11	ENSG00000183520
VDAC3	ENSG00000078668
AC012531.3	ENSG00000273049
AC092073.1	ENSG00000266953
AGMAT	ENSG00000116771
AL672142.1	ENSG00000251184
ALPK2	ENSG00000198796
ALPK3	ENSG00000136383
ANO5	ENSG00000171714
ASB2	ENSG00000100628
BEST3	ENSG00000127325
C10orf71	ENSG00000177354
CAVIN4	ENSG00000170681
CHCHD3	ENSG00000106554
CLCN1	ENSG00000188037
CORO6	ENSG00000167549
DCAF6	ENSG00000143164
DUSP26	ENSG00000133878
EGF	ENSG00000138798
GAPDH	ENSG00000111640
GOT1	ENSG00000120053
IDH2	ENSG00000182054
IL17D	ENSG00000172458
KBTBD13	ENSG00000234438
KCNQ5	ENSG00000185760
KCNS3	ENSG00000170745
KIF1C	ENSG00000129250
KY	ENSG00000174611
LRRC14B	ENSG00000185028
MAPKAPK3	ENSG00000114738
MN1	ENSG00000169184
MTLN	ENSG00000175701
MTRNR2L4	ENSG00000232196
MTRNR2L6	ENSG00000270672
NFIC	ENSG00000141905
NRAP	ENSG00000197893
NT5C1A	ENSG00000116981
OBSCN	ENSG00000154358
PGM1	ENSG00000079739
PGPEP1L	ENSG00000183571
PHKA1	ENSG00000067177
PLN	ENSG00000198523
PPM1J	ENSG00000155367
PPP3CB	ENSG00000107758
RASA4	ENSG00000105808
RNF157	ENSG00000141576
RRP12	ENSG00000052749
SIX4	ENSG00000100625
SLC25A11	ENSG00000108528
SLC25A34	ENSG00000162461
SNAI3	ENSG00000185669
SOD2	ENSG00000112096
SYNC	ENSG00000162520
TAL2	ENSG00000186051
TMEM266	ENSG00000169758
TMEM70	ENSG00000175606
TRIM7	ENSG00000146054
VGLL2	ENSG00000170162
ZNF556	ENSG00000172000
AAMDC	ENSG00000087884
ABCF1	ENSG00000204574
ABRA	ENSG00000174429
AC002996.1	ENSG00000257767
AC005702.1	ENSG00000267318
AC006538.2	ENSG00000267001
AC008764.4	ENSG00000268790
AC008878.1	ENSG00000267952
AC009163.5	ENSG00000261717
AC010422.5	ENSG00000269590
AC010531.1	ENSG00000131152
AC011530.1	ENSG00000268434
AC015802.6	ENSG00000284526
AC022506.1	ENSG00000285133
AC026464.4	ENSG00000260914
AC064824.1	ENSG00000288695
AC109583.1	ENSG00000206549
AC117378.1	ENSG00000285625
AC129492.3	ENSG00000263620
AC131160.1	ENSG00000283765
AC139530.2	ENSG00000262660
ACACB	ENSG00000076555
ACADM	ENSG00000117054
ACADS	ENSG00000122971
ACADVL	ENSG00000072778
ACO2	ENSG00000100412
ACOT6	ENSG00000205669
ACSL1	ENSG00000151726
ACSS2	ENSG00000131069
ACYP2	ENSG00000170634
ADCY9	ENSG00000162104
ADHFE1	ENSG00000147576
ADRM1	ENSG00000130706
AFAP1L1	ENSG00000157510
AIMP2	ENSG00000106305
AK1	ENSG00000106992
AK3	ENSG00000147853
AKAP1	ENSG00000121057
AKAP6	ENSG00000151320
AL034430.2	ENSG00000285723
AL035699.1	ENSG00000288529
AL049569.3	ENSG00000288636
AL135905.2	ENSG00000285976
AL139300.1	ENSG00000256500
AL139353.1	ENSG00000203546
ALKBH5	ENSG00000091542
AMDHD1	ENSG00000139344
AMOTL1	ENSG00000166025
AMPD3	ENSG00000133805
ANK2	ENSG00000145362
ANKRD34A	ENSG00000272031
ANKRD9	ENSG00000156381
APOBEC2	ENSG00000124701
APOL5	ENSG00000128313
ARID5B	ENSG00000150347
ARIH1	ENSG00000166233
ARPP21	ENSG00000172995
ARRDC2	ENSG00000105643
ART5	ENSG00000167311
ARX	ENSG00000004848
ASB10	ENSG00000146926
ASB15	ENSG00000146809
ASB4	ENSG00000005981
ASB8	ENSG00000177981
ATOH8	ENSG00000168874
ATP1A2	ENSG00000018625
ATP2B2	ENSG00000157087
ATP5F1B	ENSG00000110955
ATP5F1D	ENSG00000099624
ATP5ME	ENSG00000169020
ATP5PB	ENSG00000116459
ATP6V1FNB	ENSG00000272899
ATXN7L2	ENSG00000162650
AVIL	ENSG00000135407
B3GALT1	ENSG00000172318
BAG3	ENSG00000151929
BCDIN3D	ENSG00000186666
BCL2L13	ENSG00000099968
BCL6	ENSG00000113916
BHLHE41	ENSG00000123095
BLCAP	ENSG00000166619
BNIP3	ENSG00000176171
BOP1	ENSG00000261236
BTBD1	ENSG00000064726
BVES	ENSG00000112276
BZW2	ENSG00000136261
C12orf73	ENSG00000204954
C15orf61	ENSG00000189227
C1orf127	ENSG00000175262
C1orf21	ENSG00000116667
C1QTNF9	ENSG00000240654
C22orf39	ENSG00000242259
CA14	ENSG00000118298
CAB39	ENSG00000135932
CACNA2D1	ENSG00000153956
CACNA2D3	ENSG00000157445
CAMK2B	ENSG00000058404
CAMK2G	ENSG00000148660
CAND2	ENSG00000144712
CAP2	ENSG00000112186
CAPN3	ENSG00000092529
CARM1	ENSG00000142453
CCDC43	ENSG00000180329
CCDC69	ENSG00000198624
CD99L2	ENSG00000102181
CDC37L1	ENSG00000106993
CDH13	ENSG00000140945
CDK16	ENSG00000102225
CDKN2AIPNL	ENSG00000237190
CDNF	ENSG00000185267
CECR2	ENSG00000099954
CEP85	ENSG00000130695
CES3	ENSG00000172828
CFAP126	ENSG00000188931
CFAP46	ENSG00000171811
CFAP61	ENSG00000089101
CHAC1	ENSG00000128965
CHAF1B	ENSG00000159259
CHCHD10	ENSG00000250479
CHRNB1	ENSG00000170175
CIPC	ENSG00000198894
CLCN4	ENSG00000073464
CLIC5	ENSG00000112782
CMBL	ENSG00000164237
CNKSR1	ENSG00000142675
CNTFR	ENSG00000122756
COA8	ENSG00000256053
COBL	ENSG00000106078
COQ9	ENSG00000088682
COX10	ENSG00000006695
COX5A	ENSG00000178741
COX5B	ENSG00000135940
COX7B	ENSG00000131174
COX7C	ENSG00000127184
CRAT	ENSG00000095321
CRYAB	ENSG00000109846
CS	ENSG00000062485
CSDE1	ENSG00000009307
CSRP3	ENSG00000129170
CTDNEP1	ENSG00000175826
CUL4A	ENSG00000139842
CYB5R1	ENSG00000159348
CYC1	ENSG00000179091
DAPK2	ENSG00000035664
DBNDD1	ENSG00000003249
DCUN1D2	ENSG00000150401
DENND2C	ENSG00000175984
DEPTOR	ENSG00000155792
DES	ENSG00000175084
DGKD	ENSG00000077044
DHRS7	ENSG00000100612
DIAPH1	ENSG00000131504
DNAJB5	ENSG00000137094
DNASE1L1	ENSG00000013563
DOK5	ENSG00000101134
DOK7	ENSG00000175920
DPF3	ENSG00000205683
DPRX	ENSG00000204595
DUSP13	ENSG00000079393
DUSP3	ENSG00000108861
DVL1	ENSG00000107404
DYRK1B	ENSG00000105204
DYSF	ENSG00000135636
E2F8	ENSG00000129173
ECH1	ENSG00000104823
ECHDC3	ENSG00000134463
ECPAS	ENSG00000136813
EEPD1	ENSG00000122547
EFR3B	ENSG00000084710
EGLN1	ENSG00000135766
EHBP1L1	ENSG00000173442
EIF3J	ENSG00000104131
EIF4G1	ENSG00000114867
EMC10	ENSG00000161671
EMC6	ENSG00000127774
EN1	ENSG00000163064
ENAM	ENSG00000132464
ENDOG	ENSG00000167136
EPDR1	ENSG00000086289
EPM2A	ENSG00000112425
ERCC4	ENSG00000175595
ERFE	ENSG00000178752
ESRRA	ENSG00000173153
EYA4	ENSG00000112319
FAM160A1	ENSG00000164142
FAM184B	ENSG00000047662
FAM189A2	ENSG00000135063
FAM220A	ENSG00000178397
FAM47E-STBD1	ENSG00000272414
FAM78A	ENSG00000126882
FBXO10	ENSG00000147912
FBXO31	ENSG00000103264
FGF13	ENSG00000129682
FHOD1	ENSG00000135723
FILIP1	ENSG00000118407
FKBP3	ENSG00000100442
FKBP5	ENSG00000096060
FLII	ENSG00000177731
FLNC	ENSG00000128591
FOXO1	ENSG00000150907
FRMD3	ENSG00000172159
FUNDC2	ENSG00000165775
FXR2	ENSG00000129245
FXYD1	ENSG00000266964
FYCO1	ENSG00000163820
FZD9	ENSG00000188763
GADD45A	ENSG00000116717
GAMT	ENSG00000130005
GBE1	ENSG00000114480
GDNF	ENSG00000168621
GET1-SH3BGR	ENSG00000285815
GLRX	ENSG00000173221
GLRX5	ENSG00000182512
GLUL	ENSG00000135821
GMPR	ENSG00000137198
GOT2	ENSG00000125166
GPATCH4	ENSG00000160818
GPD1	ENSG00000167588
GPD1L	ENSG00000152642
GPR157	ENSG00000180758
GPT2	ENSG00000166123
GREB1L	ENSG00000141449
GRIP2	ENSG00000144596
GRSF1	ENSG00000132463
GTF2IRD1	ENSG00000006704
GYG1	ENSG00000163754
HADHA	ENSG00000084754
HADHB	ENSG00000138029
HCFC1R1	ENSG00000103145
HDAC4	ENSG00000068024
HECTD1	ENSG00000092148
HEXIM2	ENSG00000168517
HIF1AN	ENSG00000166135
HINT3	ENSG00000111911
HOMER1	ENSG00000152413
HOXA10	ENSG00000253293
HOXC11	ENSG00000123388
HOXC8	ENSG00000037965
HOXC9	ENSG00000180806
HS3ST5	ENSG00000249853
HSPA2	ENSG00000126803
HSPB6	ENSG00000004776
HSPB8	ENSG00000152137
HTD2	ENSG00000255154
HYAL4	ENSG00000106302
IGDCC4	ENSG00000103742
IGF2R	ENSG00000197081
IL6R	ENSG00000160712
ILRUN	ENSG00000196821
IMPA2	ENSG00000141401
IPO13	ENSG00000117408
IQSEC2	ENSG00000124313
ITGA7	ENSG00000135424
ITGB1BP2	ENSG00000147166
ITGB6	ENSG00000115221
ITIH6	ENSG00000102313
JPH2	ENSG00000149596
KBTBD12	ENSG00000187715
KCNE5	ENSG00000176076
KCNT1	ENSG00000107147
KEAP1	ENSG00000079999
KIAA0408	ENSG00000189367
KIAA1217	ENSG00000120549
KIF13A	ENSG00000137177
KLHDC3	ENSG00000124702
KLHL21	ENSG00000162413
KLHL31	ENSG00000124743
KLHL38	ENSG00000175946
KLLN	ENSG00000227268
KPNA3	ENSG00000102753
KPNA4	ENSG00000186432
LGR5	ENSG00000139292
LIMCH1	ENSG00000064042
LIN7B	ENSG00000104863
LINGO4	ENSG00000213171
LMCD1	ENSG00000071282
LMO1	ENSG00000166407
LMOD3	ENSG00000163380
LPIN1	ENSG00000134324
LRRC39	ENSG00000122477
LRRC3B	ENSG00000179796
LRRC47	ENSG00000130764
LRRC66	ENSG00000188993
LSMEM2	ENSG00000179564
MACROD1	ENSG00000133315
MAP2K6	ENSG00000108984
MAP3K20	ENSG00000091436
MAP3K7CL	ENSG00000156265
MAP4	ENSG00000047849
MAP6D1	ENSG00000180834
MAP7D1	ENSG00000116871
MAPRE3	ENSG00000084764
MAPT	ENSG00000186868
MAST2	ENSG00000086015
MDH2	ENSG00000146701
MECR	ENSG00000116353
MEF2D	ENSG00000116604
MESP1	ENSG00000166823
MFN2	ENSG00000116688
MIB2	ENSG00000197530
MID1IP1	ENSG00000165175
MIOS	ENSG00000164654
MKNK2	ENSG00000099875
MLF1	ENSG00000178053
MLXIP	ENSG00000175727
MRPL14	ENSG00000180992
MRPL15	ENSG00000137547
MRPL41	ENSG00000182154
MRPS15	ENSG00000116898
MRPS24	ENSG00000062582
MSTN	ENSG00000138379
MT-ND5	ENSG00000198786
MT-ND6	ENSG00000198695
MT1X	ENSG00000187193
MTRNR2L13	ENSG00000270394
MTRNR2L3	ENSG00000256222
MTRNR2L8	ENSG00000255823
MUSK	ENSG00000030304
MYBPH	ENSG00000133055
MYH13	ENSG00000006788
MYH14	ENSG00000105357
MYH3	ENSG00000109063
MYL3	ENSG00000160808
MYL6B	ENSG00000196465
MYO18A	ENSG00000196535
MYO18B	ENSG00000133454
MYORG	ENSG00000164976
MYOZ2	ENSG00000172399
MYPN	ENSG00000138347
NAA50	ENSG00000121579
NANOS1	ENSG00000188613
NATD1	ENSG00000274180
NDRG2	ENSG00000165795
NDUFA12	ENSG00000184752
NDUFA3	ENSG00000170906
NDUFA4	ENSG00000189043
NDUFA7	ENSG00000267855
NDUFAF5	ENSG00000101247
NDUFB11	ENSG00000147123
NDUFB3	ENSG00000119013
NDUFB4	ENSG00000065518
NDUFB5	ENSG00000136521
NDUFB9	ENSG00000147684
NDUFS1	ENSG00000023228
NDUFS2	ENSG00000158864
NDUFS3	ENSG00000213619
NDUFS6	ENSG00000145494
NDUFS7	ENSG00000115286
NDUFV1	ENSG00000167792
NDUFV2	ENSG00000178127
NDUFV3	ENSG00000160194
NEDD4	ENSG00000069869
NEDD8-MDP1	ENSG00000255526
NEURL1	ENSG00000107954
NFE2L1	ENSG00000082641
NFIX	ENSG00000008441
NGRN	ENSG00000182768
NIPSNAP3B	ENSG00000165028
NNT	ENSG00000112992
NODAL	ENSG00000156574
NPHP1	ENSG00000144061
NPLOC4	ENSG00000182446
NRDC	ENSG00000078618
NT5C3A	ENSG00000122643
NT5M	ENSG00000205309
NTF4	ENSG00000225950
NXN	ENSG00000167693
NXPE3	ENSG00000144815
OGDH	ENSG00000105953
OIP5	ENSG00000104147
OPN4	ENSG00000122375
ORAI1	ENSG00000276045
OSBPL11	ENSG00000144909
OSBPL6	ENSG00000079156
P2RY2	ENSG00000175591
PABPC4	ENSG00000090621
PACS2	ENSG00000179364
PADI2	ENSG00000117115
PAM16	ENSG00000217930
PARVB	ENSG00000188677
PAX3	ENSG00000135903
PCBD2	ENSG00000132570
PCDHB1	ENSG00000171815
PDCD2L	ENSG00000126249
PDE4D	ENSG00000113448
PDGFA	ENSG00000197461
PDHX	ENSG00000110435
PDK2	ENSG00000005882
PDK4	ENSG00000004799
PDLIM1	ENSG00000107438
PDLIM7	ENSG00000196923
PEBP4	ENSG00000134020
PFKFB3	ENSG00000170525
PHKB	ENSG00000102893
PHTF2	ENSG00000006576
PHYH	ENSG00000107537
PINK1	ENSG00000158828
PITX2	ENSG00000164093
PKDCC	ENSG00000162878
PKM	ENSG00000067225
PLA2G15	ENSG00000103066
PLA2G4C	ENSG00000105499
PLCD3	ENSG00000161714
PLCL2	ENSG00000154822
PLEC	ENSG00000178209
PLEKHF1	ENSG00000166289
PLIN4	ENSG00000167676
PLIN5	ENSG00000214456
POLR2J3	ENSG00000285437
POLR3E	ENSG00000058600
POPDC3	ENSG00000132429
PPFIA4	ENSG00000143847
PPP1R14C	ENSG00000198729
PPP1R1A	ENSG00000135447
PPP1R3B	ENSG00000173281
PPP1R3C	ENSG00000119938
PPP1R3F	ENSG00000049769
PRADC1	ENSG00000135617
PREP	ENSG00000085377
PRKAA2	ENSG00000162409
PRKAB2	ENSG00000131791
PRKACA	ENSG00000072062
PRKAR2A	ENSG00000114302
PRKN	ENSG00000185345
PROB1	ENSG00000228672
PRODH	ENSG00000100033
PRR33	ENSG00000283787
PRSS45P	ENSG00000188086
PSMA7	ENSG00000101182
PSMC1	ENSG00000100764
PSMD2	ENSG00000175166
PSMD3	ENSG00000108344
PSMD8	ENSG00000099341
PSME4	ENSG00000068878
PTGES3L-AARSD1	ENSG00000108825
PTPN3	ENSG00000070159
RAB12	ENSG00000206418
RAB5IF	ENSG00000101084
RAPGEF1	ENSG00000107263
RASGRP3	ENSG00000152689
RASL10B	ENSG00000270885
RBM38	ENSG00000132819
RCSD1	ENSG00000198771
RETREG1	ENSG00000154153
RGMA	ENSG00000182175
RHOBTB1	ENSG00000072422
RILP	ENSG00000167705
RILPL1	ENSG00000188026
RNF123	ENSG00000164068
RNF144B	ENSG00000137393
RORC	ENSG00000143365
RPL3L	ENSG00000140986
RPP14	ENSG00000163684
RPP25L	ENSG00000164967
RPUSD4	ENSG00000165526
RRAGD	ENSG00000025039
RXRA	ENSG00000186350
RXRG	ENSG00000143171
RYR3	ENSG00000198838
S100A1	ENSG00000160678
SAMD4A	ENSG00000020577
SAMM50	ENSG00000100347
SBK1	ENSG00000188322
SCN1B	ENSG00000105711
SDHA	ENSG00000073578
SDHB	ENSG00000117118
SELENOW	ENSG00000178980
SGCB	ENSG00000163069
SGCD	ENSG00000170624
SH2B2	ENSG00000160999
SH2D1B	ENSG00000198574
SH3RF2	ENSG00000156463
SHISA2	ENSG00000180730
SHISA4	ENSG00000198892
SIM1	ENSG00000112246
SIRT2	ENSG00000068903
SIX1	ENSG00000126778
SIX2	ENSG00000170577
SLC16A10	ENSG00000112394
SLC16A3	ENSG00000141526
SLC19A2	ENSG00000117479
SLC20A2	ENSG00000168575
SLC22A3	ENSG00000146477
SLC22A5	ENSG00000197375
SLC25A12	ENSG00000115840
SLC25A3	ENSG00000075415
SLC25A30	ENSG00000174032
SLC25A48	ENSG00000145832
SLC2A4	ENSG00000181856
SLC2A5	ENSG00000142583
SLC43A2	ENSG00000167703
SLC7A6	ENSG00000103064
SLCO5A1	ENSG00000137571
SLITRK4	ENSG00000179542
SMARCD3	ENSG00000082014
SMIM4	ENSG00000168273
SNN	ENSG00000184602
SNRNP25	ENSG00000161981
SNTA1	ENSG00000101400
SNURF	ENSG00000273173
SPAG7	ENSG00000091640
SPDYE2B	ENSG00000173678
SPEGNB	ENSG00000286095
SPTB	ENSG00000070182
SQSTM1	ENSG00000161011
SRPK3	ENSG00000184343
SSH2	ENSG00000141298
ST3GAL3	ENSG00000126091
STBD1	ENSG00000118804
STIMATE-MUSTN1	ENSG00000248592
STRIP2	ENSG00000128578
SUCLA2	ENSG00000136143
SVIL	ENSG00000197321
SYNE2	ENSG00000054654
SYNM	ENSG00000182253
SYNPO2	ENSG00000172403
TACC2	ENSG00000138162
TARS3	ENSG00000185418
TBC1D17	ENSG00000104946
TBC1D4	ENSG00000136111
TBPL2	ENSG00000182521
TBX1	ENSG00000184058
TBX15	ENSG00000092607
TCEA3	ENSG00000204219
TCF15	ENSG00000125878
TEAD4	ENSG00000197905
TFEB	ENSG00000112561
TM6SF1	ENSG00000136404
TMEM108	ENSG00000144868
TMEM11	ENSG00000178307
TMEM140	ENSG00000146859
TMEM143	ENSG00000161558
TMEM159	ENSG00000011638
TMEM201	ENSG00000188807
TMEM233	ENSG00000224982
TMEM38B	ENSG00000095209
TMOD1	ENSG00000136842
TOM1	ENSG00000100284
TPI1	ENSG00000111669
TPM1	ENSG00000140416
TPT1	ENSG00000133112
TRAK1	ENSG00000182606
TRDN	ENSG00000186439
TRIM45	ENSG00000134253
TRIP10	ENSG00000125733
TRO	ENSG00000067445
TRPT1	ENSG00000149743
TTLL11	ENSG00000175764
TTN	ENSG00000155657
TUBA4A	ENSG00000127824
TUBA8	ENSG00000183785
TWF2	ENSG00000247596
UACA	ENSG00000137831
UBAC1	ENSG00000130560
UBE2B	ENSG00000119048
UBE2D1	ENSG00000072401
UBE2D4	ENSG00000078967
UBE2G1	ENSG00000132388
UBFD1	ENSG00000103353
UBR3	ENSG00000144357
ULBP3	ENSG00000131019
UQCC1	ENSG00000101019
UQCR11	ENSG00000127540
UQCRB	ENSG00000156467
UQCRC1	ENSG00000010256
UQCRC2	ENSG00000140740
UQCRFS1	ENSG00000169021
USO1	ENSG00000138768
USP13	ENSG00000058056
USP2	ENSG00000036672
USP25	ENSG00000155313
USP28	ENSG00000048028
USP38	ENSG00000170185
VDAC1	ENSG00000213585
WDR62	ENSG00000075702
WIPI1	ENSG00000070540
WNK2	ENSG00000165238
WNT9A	ENSG00000143816
WWP1	ENSG00000123124
XIRP2	ENSG00000163092
XPO4	ENSG00000132953
YBX1	ENSG00000065978
YWHAG	ENSG00000170027
ZBTB18	ENSG00000179456
ZBTB47	ENSG00000114853
ZFAND5	ENSG00000107372
ZNF106	ENSG00000103994
ZNF423	ENSG00000102935
ZNF703	ENSG00000183779
ZNF784	ENSG00000179922
ZNF865	ENSG00000261221
ZYG11B	ENSG00000162378
