Gene	Ensembl
IGHG3	ENSG00000211897
IGHV2-70	ENSG00000274576
IGKV6D-21	ENSG00000225523
IGLJ3	ENSG00000211678
IGLV10-54	ENSG00000211642
IGLV3-27	ENSG00000211658
IL21	ENSG00000138684
IL36G	ENSG00000136688
IPCEF1	ENSG00000074706
ITGAD	ENSG00000156886
KIR2DL4	ENSG00000189013
KRT84	ENSG00000161849
LINC00514	ENSG00000262152
LST1	ENSG00000204482
OTOA	ENSG00000155719
PAX9	ENSG00000198807
SIRPG	ENSG00000089012
SIT1	ENSG00000137078
TIGIT	ENSG00000181847
TMIGD2	ENSG00000167664
TNFRSF13B	ENSG00000240505
TRABD2A	ENSG00000186854
TRAC	ENSG00000277734
TRAV12-1	ENSG00000211785
TRAV3	ENSG00000211777
TRAV8-1	ENSG00000211782
TRBV6-6	ENSG00000211724
TRBV7-6	ENSG00000211727
UBASH3A	ENSG00000160185
UHRF1	ENSG00000276043
ACP7	ENSG00000183760
APLNR	ENSG00000134817
APOBR	ENSG00000184730
ARHGAP45	ENSG00000180448
C11orf21	ENSG00000110665
CCM2L	ENSG00000101331
CCR8	ENSG00000179934
CD1D	ENSG00000158473
CD226	ENSG00000150637
CDCA2	ENSG00000184661
CETP	ENSG00000087237
CFP	ENSG00000126759
CLEC17A	ENSG00000187912
CTLA4	ENSG00000163599
DNASE1L3	ENSG00000163687
FBXO5	ENSG00000112029
FCMR	ENSG00000162894
FCN1	ENSG00000085265
FCRL3	ENSG00000160856
FCRL5	ENSG00000143297
FGR	ENSG00000000938
GCSAM	ENSG00000174500
H2BC10	ENSG00000278588
HEPHL1	ENSG00000181333
IGHG1	ENSG00000211896
IGHJ2	ENSG00000211904
IGHV2OR16-5	ENSG00000259303
IGHV8-51-1	ENSG00000254167
IGKV3D-15	ENSG00000224041
IGLJ1	ENSG00000211674
IGLJ6	ENSG00000211682
IL22RA2	ENSG00000164485
KIF2C	ENSG00000142945
KLHL6	ENSG00000172578
KNL1	ENSG00000137812
MEF2B	ENSG00000213999
NEIL3	ENSG00000109674
NFE2	ENSG00000123405
NUF2	ENSG00000143228
OSCAR	ENSG00000170909
PIK3CG	ENSG00000105851
PRKCQ	ENSG00000065675
RAG2	ENSG00000175097
RRM2	ENSG00000171848
SEPTIN1	ENSG00000180096
SERPINB7	ENSG00000166396
SIGLEC11	ENSG00000161640
SPI1	ENSG00000066336
STK17B	ENSG00000081320
TIMD4	ENSG00000145850
TRAJ4	ENSG00000211885
TRAJ44	ENSG00000211845
TRAV1-2	ENSG00000256553
TRAV30	ENSG00000259092
TRBJ1-6	ENSG00000282780
TRBJ2-1	ENSG00000211764
TRBJ2-5	ENSG00000211769
TRBV25-1	ENSG00000282499
TSPAN32	ENSG00000064201
TTK	ENSG00000112742
ZC3H12D	ENSG00000178199
ZNF80	ENSG00000174255
AC135068.5	ENSG00000281179
AC141272.1	ENSG00000277836
ACSM6	ENSG00000173124
ADGRG5	ENSG00000159618
ADRA1B	ENSG00000170214
AL022318.4	ENSG00000284554
ANKRD55	ENSG00000164512
ARHGAP15	ENSG00000075884
ARHGDIB	ENSG00000111348
ARL5C	ENSG00000141748
BANK1	ENSG00000153064
BCL11B	ENSG00000127152
C16orf54	ENSG00000185905
C6orf15	ENSG00000204542
CASP5	ENSG00000137757
CCL17	ENSG00000102970
CCL20	ENSG00000115009
CCL21	ENSG00000137077
CCL24	ENSG00000106178
CCR6	ENSG00000112486
CD28	ENSG00000178562
CD5L	ENSG00000073754
CD69	ENSG00000110848
CD79A	ENSG00000105369
CDH4	ENSG00000179242
CEACAM4	ENSG00000105352
CHRM4	ENSG00000180720
CHRNA3	ENSG00000080644
CLEC4M	ENSG00000104938
CLEC7A	ENSG00000172243
CLECL1	ENSG00000184293
CORO1A	ENSG00000102879
CXCL6	ENSG00000124875
CYP24A1	ENSG00000019186
DEFB4B	ENSG00000177257
DTHD1	ENSG00000197057
DTL	ENSG00000143476
E2F2	ENSG00000007968
EOMES	ENSG00000163508
FAM178B	ENSG00000168754
FCRLA	ENSG00000132185
FOXN1	ENSG00000109101
FUT7	ENSG00000180549
GPR174	ENSG00000147138
HCST	ENSG00000126264
IFNG	ENSG00000111537
IGHA1	ENSG00000211895
IGHD	ENSG00000211898
IGHM	ENSG00000211899
IGHV1OR15-1	ENSG00000270505
IGHV3-15	ENSG00000211943
IGHV3OR16-13	ENSG00000271178
IGHV4-28	ENSG00000211952
IGHV6-1	ENSG00000211933
IGKJ1	ENSG00000211597
IGKV1-39	ENSG00000242371
IGKV1-8	ENSG00000240671
IGLC7	ENSG00000211685
IGLV3-16	ENSG00000211665
IGLV5-37	ENSG00000211654
IL18RAP	ENSG00000115607
IL21R	ENSG00000103522
IL24	ENSG00000162892
IL36B	ENSG00000136696
IL36RN	ENSG00000136695
IL4I1	ENSG00000104951
KIF18A	ENSG00000121621
KRT36	ENSG00000126337
KRT9	ENSG00000171403
LILRB1	ENSG00000104972
LILRB2	ENSG00000131042
LTA	ENSG00000226979
MKI67	ENSG00000148773
MS4A1	ENSG00000156738
MYBL2	ENSG00000101057
MYO1F	ENSG00000142347
NAIP	ENSG00000249437
NCR3	ENSG00000204475
NDST3	ENSG00000164100
NEK2	ENSG00000117650
NLRP4	ENSG00000160505
NOS2	ENSG00000007171
NOX5	ENSG00000255346
NR5A1	ENSG00000136931
NUSAP1	ENSG00000137804
PARP15	ENSG00000173200
PBK	ENSG00000168078
PF4	ENSG00000163737
PITPNM2	ENSG00000090975
PLA2G2E	ENSG00000188784
PLAC8	ENSG00000145287
PLK4	ENSG00000142731
PRF1	ENSG00000180644
PSTPIP2	ENSG00000152229
PTPRCAP	ENSG00000213402
RAB42	ENSG00000188060
RNASE7	ENSG00000165799
S100A7	ENSG00000143556
SELL	ENSG00000188404
SEMA3D	ENSG00000153993
SIGLEC14	ENSG00000254415
SLA	ENSG00000155926
SP140	ENSG00000079263
SPRR2F	ENSG00000244094
ST6GAL1	ENSG00000073849
STAP1	ENSG00000035720
TAC1	ENSG00000006128
TBC1D10C	ENSG00000175463
TBX21	ENSG00000073861
TESPA1	ENSG00000135426
TLR10	ENSG00000174123
TMC8	ENSG00000167895
TMEM156	ENSG00000121895
TMEM171	ENSG00000157111
TOX	ENSG00000198846
TRAJ1	ENSG00000211888
TRAJ11	ENSG00000211878
TRAJ13	ENSG00000211876
TRAJ14	ENSG00000211875
TRAJ18	ENSG00000211871
TRAJ22	ENSG00000211867
TRAJ33	ENSG00000211856
TRAJ40	ENSG00000211849
TRAJ50	ENSG00000211839
TRAJ58	ENSG00000211833
TRAJ6	ENSG00000211883
TRAJ7	ENSG00000211882
TRAV12-2	ENSG00000211789
TRAV5	ENSG00000211779
TRAV6	ENSG00000211780
TRBC2	ENSG00000211772
TRBV23-1	ENSG00000211749
TRBV29-1	ENSG00000232869
TRBV6-2	ENSG00000283063
TRDJ2	ENSG00000211827
TRGJP2	ENSG00000211688
TRGV2	ENSG00000233306
UBD	ENSG00000213886
VCAM1	ENSG00000162692
AIRE	ENSG00000160224
ALOX5AP	ENSG00000132965
APOBEC3A	ENSG00000128383
ASB9	ENSG00000102048
ASPM	ENSG00000066279
ATP12A	ENSG00000075673
BUB1	ENSG00000169679
CCL1	ENSG00000108702
CCL19	ENSG00000172724
CCL22	ENSG00000102962
CCNB2	ENSG00000157456
CD27	ENSG00000139193
CD300LB	ENSG00000178789
CD48	ENSG00000117091
CD79B	ENSG00000007312
CDCA5	ENSG00000146670
CEP128	ENSG00000100629
CKAP2L	ENSG00000169607
CPLX3	ENSG00000213578
CXCL5	ENSG00000163735
CXCR5	ENSG00000160683
DENND1C	ENSG00000205744
DLGAP5	ENSG00000126787
DOCK2	ENSG00000134516
EXOC3L1	ENSG00000179044
FCAMR	ENSG00000162897
FCER2	ENSG00000104921
FYB1	ENSG00000082074
GAPT	ENSG00000175857
GFI1	ENSG00000162676
GMFG	ENSG00000130755
GPC2	ENSG00000213420
HK3	ENSG00000160883
HMOX1	ENSG00000100292
ICAM3	ENSG00000076662
IGHD3-16	ENSG00000211917
IGHG4	ENSG00000211892
IGHJ1	ENSG00000211905
IGHV3-30	ENSG00000270550
IGHV3-35	ENSG00000211957
IGHV3OR16-12	ENSG00000270467
IGKJ5	ENSG00000211593
IGKV1D-17	ENSG00000242766
IGKV1D-8	ENSG00000239819
IGLV4-3	ENSG00000211672
IGLV4-69	ENSG00000211637
IGLV5-45	ENSG00000211650
IKZF3	ENSG00000161405
IRAG2	ENSG00000118308
ITGA4	ENSG00000115232
ITGAX	ENSG00000140678
KIF15	ENSG00000163808
KIF19	ENSG00000196169
L1TD1	ENSG00000240563
LAX1	ENSG00000122188
LCP2	ENSG00000043462
LILRA1	ENSG00000104974
LRRC25	ENSG00000175489
LY75	ENSG00000054219
MNDA	ENSG00000163563
MYB	ENSG00000118513
NUGGC	ENSG00000189233
OR5AK2	ENSG00000181273
P2RY8	ENSG00000182162
PAX5	ENSG00000196092
PCLAF	ENSG00000166803
PCSK6	ENSG00000140479
PI3	ENSG00000124102
PSTPIP1	ENSG00000140368
PYHIN1	ENSG00000163564
RAC2	ENSG00000128340
RASAL3	ENSG00000105122
RASGRP4	ENSG00000171777
SASH3	ENSG00000122122
SATB1	ENSG00000182568
SIGLEC12	ENSG00000254521
SLAMF6	ENSG00000162739
STAB2	ENSG00000136011
TNFRSF9	ENSG00000049249
TRAF3IP3	ENSG00000009790
TRAJ21	ENSG00000211868
TRAJ35	ENSG00000211854
TRAJ53	ENSG00000211837
TRAJ56	ENSG00000211835
TRAJ57	ENSG00000211834
TRAV8-3	ENSG00000211787
TRBV6-7	ENSG00000253188
ABI3	ENSG00000108798
AC007998.2	ENSG00000267140
AC010422.5	ENSG00000269590
AC018755.2	ENSG00000268500
AC020909.1	ENSG00000142539
AC037459.1	ENSG00000248235
AC068775.1	ENSG00000255641
AC069368.1	ENSG00000249240
AC097637.1	ENSG00000173366
AC099489.1	ENSG00000188897
AC134669.1	ENSG00000265118
AC135068.1	ENSG00000278263
AC136616.2	ENSG00000277761
AC136616.3	ENSG00000278782
AC233755.1	ENSG00000275063
AC233755.2	ENSG00000277856
ACAP1	ENSG00000072818
ACOD1	ENSG00000102794
ADA2	ENSG00000093072
ADAM8	ENSG00000151651
ADAMTS17	ENSG00000140470
ADCYAP1	ENSG00000141433
ADGRE1	ENSG00000174837
ADGRE2	ENSG00000127507
ADGRE3	ENSG00000131355
ADORA2A	ENSG00000128271
AFAP1L2	ENSG00000169129
AIF1	ENSG00000204472
AIF1L	ENSG00000126878
AIM2	ENSG00000163568
AKNA	ENSG00000106948
AL035078.4	ENSG00000285283
AL049634.2	ENSG00000260861
AL669918.1	ENSG00000250264
ALOX5	ENSG00000012779
AMTN	ENSG00000187689
ANKRD44	ENSG00000065413
ANXA2R	ENSG00000177721
AOAH	ENSG00000136250
APBA2	ENSG00000034053
APBB1IP	ENSG00000077420
APOBEC3D	ENSG00000243811
APOBEC3G	ENSG00000239713
ARHGAP11A	ENSG00000198826
ARHGAP11B	ENSG00000285077
ARHGAP19	ENSG00000213390
ARHGAP25	ENSG00000163219
ARHGAP30	ENSG00000186517
ARHGAP4	ENSG00000089820
ARHGAP9	ENSG00000123329
ARHGEF1	ENSG00000076928
ARL11	ENSG00000152213
ARL4C	ENSG00000188042
ARNTL2	ENSG00000029153
ARPC1B	ENSG00000130429
ARPP21	ENSG00000172995
ARRB2	ENSG00000141480
ART4	ENSG00000111339
ASF1B	ENSG00000105011
ATAD2	ENSG00000156802
ATG16L2	ENSG00000168010
ATP2A3	ENSG00000074370
AURKA	ENSG00000087586
AURKB	ENSG00000178999
BACH2	ENSG00000112182
BATF	ENSG00000156127
BCAS4	ENSG00000124243
BCL11A	ENSG00000119866
BIN2	ENSG00000110934
BIRC3	ENSG00000023445
BIRC5	ENSG00000089685
BLM	ENSG00000197299
BLNK	ENSG00000095585
BMF	ENSG00000104081
BRCA2	ENSG00000139618
BRIP1	ENSG00000136492
BTK	ENSG00000010671
BTN3A2	ENSG00000186470
BUB1B	ENSG00000156970
C11orf16	ENSG00000176029
C12orf65	ENSG00000130921
C1orf162	ENSG00000143110
C1QA	ENSG00000173372
C1QB	ENSG00000173369
C1QC	ENSG00000159189
C3AR1	ENSG00000171860
C5AR1	ENSG00000197405
C5AR2	ENSG00000134830
CALHM6	ENSG00000188820
CARD11	ENSG00000198286
CARD9	ENSG00000187796
CARMIL2	ENSG00000159753
CASP1	ENSG00000137752
CASS4	ENSG00000087589
CBFA2T3	ENSG00000129993
CBX2	ENSG00000173894
CCDC18	ENSG00000122483
CCDC39	ENSG00000284862
CCDC88B	ENSG00000168071
CCDC88C	ENSG00000015133
CCL11	ENSG00000172156
CCL14	ENSG00000276409
CCL3	ENSG00000277632
CCL3L3	ENSG00000276085
CCL4L2	ENSG00000276070
CCL5	ENSG00000271503
CCNA2	ENSG00000145386
CCNB1	ENSG00000134057
CCND3	ENSG00000112576
CCNF	ENSG00000162063
CCR1	ENSG00000163823
CCR2	ENSG00000121807
CCR4	ENSG00000183813
CCR5	ENSG00000160791
CCR7	ENSG00000126353
CD160	ENSG00000117281
CD163	ENSG00000177575
CD163L1	ENSG00000177675
CD180	ENSG00000134061
CD200R1	ENSG00000163606
CD22	ENSG00000012124
CD244	ENSG00000122223
CD300A	ENSG00000167851
CD300C	ENSG00000167850
CD300E	ENSG00000186407
CD300LF	ENSG00000186074
CD33	ENSG00000105383
CD37	ENSG00000104894
CD38	ENSG00000004468
CD4	ENSG00000010610
CD40LG	ENSG00000102245
CD5	ENSG00000110448
CD53	ENSG00000143119
CD6	ENSG00000013725
CD68	ENSG00000129226
CD7	ENSG00000173762
CD70	ENSG00000125726
CD74	ENSG00000019582
CD80	ENSG00000121594
CD84	ENSG00000066294
CD86	ENSG00000114013
CD8B2	ENSG00000254126
CD96	ENSG00000153283
CDC20	ENSG00000117399
CDC25A	ENSG00000164045
CDC25C	ENSG00000158402
CDC45	ENSG00000093009
CDC6	ENSG00000094804
CDCA3	ENSG00000111665
CDCA7	ENSG00000144354
CDCA8	ENSG00000134690
CDK1	ENSG00000170312
CDK6	ENSG00000105810
CDKN2C	ENSG00000123080
CEACAM21	ENSG00000007129
CENPA	ENSG00000115163
CENPE	ENSG00000138778
CENPF	ENSG00000117724
CENPI	ENSG00000102384
CENPK	ENSG00000123219
CENPM	ENSG00000100162
CEP55	ENSG00000138180
CERKL	ENSG00000188452
CH25H	ENSG00000138135
CHEK1	ENSG00000149554
CHI3L2	ENSG00000064886
CHIT1	ENSG00000133063
CHMP7	ENSG00000147457
CHODL	ENSG00000154645
CHRDL2	ENSG00000054938
CHRNB4	ENSG00000117971
CIB2	ENSG00000136425
CIITA	ENSG00000179583
CIP2A	ENSG00000163507
CLEC10A	ENSG00000132514
CLEC12A	ENSG00000172322
CLEC1A	ENSG00000150048
CLEC20A	ENSG00000188585
CLEC2D	ENSG00000069493
CLEC4A	ENSG00000111729
CLEC4C	ENSG00000198178
CLEC4E	ENSG00000166523
CLEC4G	ENSG00000182566
CLEC6A	ENSG00000205846
CLEC9A	ENSG00000197992
CLSPN	ENSG00000092853
CMKLR1	ENSG00000174600
CNR2	ENSG00000188822
COL19A1	ENSG00000082293
COTL1	ENSG00000103187
CPVL	ENSG00000106066
CR1	ENSG00000203710
CRLF2	ENSG00000205755
CRLF3	ENSG00000176390
CSAG3	ENSG00000268916
CSF1R	ENSG00000182578
CSF2RB	ENSG00000100368
CSK	ENSG00000103653
CTSS	ENSG00000163131
CTSW	ENSG00000172543
CXCL1	ENSG00000163739
CXCL10	ENSG00000169245
CXCL11	ENSG00000169248
CXCR1	ENSG00000163464
CXCR2	ENSG00000180871
CXCR3	ENSG00000186810
CXCR4	ENSG00000121966
CXCR6	ENSG00000172215
CYBA	ENSG00000051523
CYBB	ENSG00000165168
CYSLTR1	ENSG00000173198
CYTH4	ENSG00000100055
CYTIP	ENSG00000115165
DAPP1	ENSG00000070190
DCK	ENSG00000156136
DEF6	ENSG00000023892
DEFB103A	ENSG00000176797
DENND2D	ENSG00000162777
DEPDC1	ENSG00000024526
DEPDC1B	ENSG00000035499
DERL3	ENSG00000099958
DGKA	ENSG00000065357
DLL1	ENSG00000198719
DMRT2	ENSG00000173253
DNA2	ENSG00000138346
DOCK10	ENSG00000135905
DOCK8	ENSG00000107099
DOK2	ENSG00000147443
DOK3	ENSG00000146094
DPEP2	ENSG00000167261
DPPA4	ENSG00000121570
DRP2	ENSG00000102385
DSCC1	ENSG00000136982
DTX1	ENSG00000135144
E2F5	ENSG00000133740
E2F7	ENSG00000165891
E2F8	ENSG00000129173
EAF2	ENSG00000145088
EDEM1	ENSG00000134109
ELL3	ENSG00000128886
ELOVL4	ENSG00000118402
EMID1	ENSG00000186998
EML6	ENSG00000214595
ERAP2	ENSG00000164308
ERCC6L	ENSG00000186871
ERFL	ENSG00000268041
ESCO2	ENSG00000171320
ESPL1	ENSG00000135476
ETS1	ENSG00000134954
EVI2A	ENSG00000126860
EVI2B	ENSG00000185862
EXO1	ENSG00000174371
EZH2	ENSG00000106462
F2R	ENSG00000181104
FAM111B	ENSG00000189057
FAM163A	ENSG00000143340
FAM43A	ENSG00000185112
FAM72A	ENSG00000196550
FAM72B	ENSG00000188610
FAM72C	ENSG00000263513
FAM72D	ENSG00000215784
FANCI	ENSG00000140525
FASLG	ENSG00000117560
FCAR	ENSG00000186431
FCER1G	ENSG00000158869
FCGR1A	ENSG00000150337
FCGR1B	ENSG00000198019
FCGR2A	ENSG00000143226
FCGR3A	ENSG00000203747
FCGR3B	ENSG00000162747
FCHO1	ENSG00000130475
FCRL6	ENSG00000181036
FCRLB	ENSG00000162746
FEN1	ENSG00000168496
FERMT3	ENSG00000149781
FES	ENSG00000182511
FFAR2	ENSG00000126262
FFAR3	ENSG00000185897
FGD2	ENSG00000146192
FGD3	ENSG00000127084
FGL2	ENSG00000127951
FHOD1	ENSG00000135723
FLI1	ENSG00000151702
FLT3	ENSG00000122025
FMNL1	ENSG00000184922
FOXM1	ENSG00000111206
FOXP3	ENSG00000049768
FPR1	ENSG00000171051
FPR2	ENSG00000171049
FRMD1	ENSG00000153303
GAB3	ENSG00000160219
GALNTL6	ENSG00000174473
GBP5	ENSG00000154451
GCNT4	ENSG00000176928
GDPD2	ENSG00000130055
GDPD5	ENSG00000158555
GIMAP1	ENSG00000213203
GIMAP1-GIMAP5	ENSG00000281887
GIMAP2	ENSG00000106560
GIMAP4	ENSG00000133574
GIMAP5	ENSG00000196329
GIMAP7	ENSG00000179144
GIMAP8	ENSG00000171115
GINS1	ENSG00000101003
GINS4	ENSG00000147536
GIPC2	ENSG00000137960
GJD3	ENSG00000183153
GLCCI1	ENSG00000106415
GMIP	ENSG00000089639
GNLY	ENSG00000115523
GP1BA	ENSG00000185245
GP5	ENSG00000178732
GP9	ENSG00000169704
GPR132	ENSG00000183484
GPR171	ENSG00000174946
GPR18	ENSG00000125245
GPR182	ENSG00000166856
GPR183	ENSG00000169508
GPR31	ENSG00000120436
GPR55	ENSG00000135898
GPR65	ENSG00000140030
GPR82	ENSG00000171657
GPSM3	ENSG00000213654
GRAP	ENSG00000154016
GRAPL	ENSG00000189152
GSDMC	ENSG00000147697
GTSE1	ENSG00000075218
GZMA	ENSG00000145649
GZMB	ENSG00000100453
GZMH	ENSG00000100450
GZMM	ENSG00000197540
H2BC14	ENSG00000273703
H2BC17	ENSG00000274641
H2BC3	ENSG00000276410
H3C10	ENSG00000278828
H3C12	ENSG00000197153
HASPIN	ENSG00000177602
HAVCR2	ENSG00000135077
HCAR3	ENSG00000255398
HCK	ENSG00000101336
HCLS1	ENSG00000180353
HELLS	ENSG00000119969
HIVEP3	ENSG00000127124
HJURP	ENSG00000123485
HLA-B	ENSG00000234745
HLA-C	ENSG00000204525
HLA-DMA	ENSG00000204257
HLA-DMB	ENSG00000242574
HLA-DOA	ENSG00000204252
HLA-DPA1	ENSG00000231389
HLA-DPB1	ENSG00000223865
HLA-DQA1	ENSG00000196735
HLA-DQA2	ENSG00000237541
HLA-DQB1	ENSG00000179344
HLA-DRA	ENSG00000204287
HLA-DRB1	ENSG00000196126
HLA-DRB5	ENSG00000198502
HLA-F	ENSG00000204642
HMHB1	ENSG00000158497
HMMR	ENSG00000072571
HOMER3	ENSG00000051128
HSH2D	ENSG00000196684
HTR3A	ENSG00000166736
HVCN1	ENSG00000122986
HYAL1	ENSG00000114378
HYAL2	ENSG00000068001
ICAM2	ENSG00000108622
IDO1	ENSG00000131203
IFI30	ENSG00000216490
IGF2BP3	ENSG00000136231
IGHD2-8	ENSG00000211925
IGHD3-22	ENSG00000211911
IGHD3-3	ENSG00000211930
IGHD3-9	ENSG00000211924
IGHE	ENSG00000211891
IGHJ4	ENSG00000240041
IGHV1-18	ENSG00000211945
IGHV1-2	ENSG00000211934
IGHV1-24	ENSG00000211950
IGHV1-3	ENSG00000211935
IGHV1-45	ENSG00000211961
IGHV1-46	ENSG00000211962
IGHV1-69	ENSG00000211973
IGHV1-69-2	ENSG00000281990
IGHV1-69D	ENSG00000280411
IGHV1OR21-1	ENSG00000277282
IGHV2-26	ENSG00000211951
IGHV2-5	ENSG00000211937
IGHV2-70D	ENSG00000211974
IGHV3-11	ENSG00000211941
IGHV3-13	ENSG00000211942
IGHV3-20	ENSG00000211946
IGHV3-21	ENSG00000211947
IGHV3-23	ENSG00000211949
IGHV3-33	ENSG00000211955
IGHV3-38	ENSG00000211958
IGHV3-43	ENSG00000232216
IGHV3-48	ENSG00000211964
IGHV3-49	ENSG00000211965
IGHV3-53	ENSG00000211967
IGHV3-64	ENSG00000223648
IGHV3-64D	ENSG00000282639
IGHV3-7	ENSG00000211938
IGHV3-72	ENSG00000225698
IGHV3-73	ENSG00000211976
IGHV3-74	ENSG00000224650
IGHV3OR16-10	ENSG00000233732
IGHV3OR16-17	ENSG00000259680
IGHV3OR16-8	ENSG00000271130
IGHV3OR16-9	ENSG00000270472
IGHV4-31	ENSG00000231475
IGHV4-34	ENSG00000211956
IGHV4-39	ENSG00000211959
IGHV4-4	ENSG00000276775
IGHV4-59	ENSG00000224373
IGHV4-61	ENSG00000211970
IGHV4OR15-8	ENSG00000259261
IGHV5-10-1	ENSG00000282651
IGHV5-51	ENSG00000211966
IGHV7-4-1	ENSG00000282122
IGHV7-81	ENSG00000211979
IGKC	ENSG00000211592
IGKJ2	ENSG00000211596
IGKJ3	ENSG00000211595
IGKJ4	ENSG00000211594
IGKV1-12	ENSG00000243290
IGKV1-16	ENSG00000240864
IGKV1-17	ENSG00000240382
IGKV1-27	ENSG00000244575
IGKV1-33	ENSG00000242076
IGKV1-37	ENSG00000239862
IGKV1-5	ENSG00000243466
