Gene	Ensembl
CYLC2	ENSG00000155833
CCT8L2	ENSG00000198445
HDGFL1	ENSG00000112273
TMEM270	ENSG00000175877
DCAF4L2	ENSG00000176566
PHF7	ENSG00000010318
VCX2	ENSG00000177504
TEX19	ENSG00000182459
C12orf50	ENSG00000165805
CST8	ENSG00000125815
C4orf17	ENSG00000138813
TPTE	ENSG00000274391
MAGEC2	ENSG00000046774
PDCL2	ENSG00000163440
AC023491.2	ENSG00000278633
SMIM23	ENSG00000185662
ASB17	ENSG00000154007
RBMXL2	ENSG00000170748
TEX51	ENSG00000237524
PPP1R2C	ENSG00000102055
GOLGA8F	ENSG00000153684
OOSP2	ENSG00000149507
PRSS58	ENSG00000258223
SPATA3	ENSG00000173699
LDHC	ENSG00000166796
C17orf64	ENSG00000141371
C8orf74	ENSG00000171060
TEX55	ENSG00000163424
MS4A5	ENSG00000166930
TMEM225	ENSG00000204300
PASD1	ENSG00000166049
PPP3R2	ENSG00000188386
SSMEM1	ENSG00000165120
C10orf62	ENSG00000203942
C10orf120	ENSG00000183559
FAM71E2	ENSG00000180043
PRKACG	ENSG00000165059
PAGE1	ENSG00000068985
C11orf94	ENSG00000234776
GTSF1L	ENSG00000124196
SYCP3	ENSG00000139351
TMCO5A	ENSG00000166069
C1orf185	ENSG00000204006
FSCN3	ENSG00000106328
TSPY4	ENSG00000233803
POM121L12	ENSG00000221900
LYZL6	ENSG00000275722
ODF4	ENSG00000184650
VCY	ENSG00000129864
ADAM2	ENSG00000104755
OR2H1	ENSG00000204688
NT5C1B-RDH14	ENSG00000250741
SUN3	ENSG00000164744
CXorf51A	ENSG00000224440
VCX3A	ENSG00000169059
PPP1R2B	ENSG00000231989
TRIML1	ENSG00000184108
CSNKA2IP	ENSG00000283434
FAM24A	ENSG00000203795
TMEM202	ENSG00000187806
CCDC83	ENSG00000150676
TMEM239	ENSG00000198326
IQCF3	ENSG00000229972
MAGEB3	ENSG00000198798
SPANXN5	ENSG00000204363
SPATA31D1	ENSG00000214929
PRSS54	ENSG00000103023
SLCO6A1	ENSG00000205359
SPACA7	ENSG00000153498
SPANXD	ENSG00000196406
GAGE2A	ENSG00000189064
TEX13A	ENSG00000268629
DMRTC2	ENSG00000142025
GOLGA6L1	ENSG00000273976
FAM71A	ENSG00000162771
CTAGE1	ENSG00000212710
TSGA13	ENSG00000213265
DDX4	ENSG00000152670
FATE1	ENSG00000147378
TSSK6	ENSG00000178093
TXNDC8	ENSG00000204193
MAGEB4	ENSG00000120289
ZPBP2	ENSG00000186075
SMC1B	ENSG00000077935
FAM205A	ENSG00000205108
RBMY1A1	ENSG00000234414
CCDC182	ENSG00000166329
DMRT1	ENSG00000137090
SAXO1	ENSG00000155875
CATSPERZ	ENSG00000219435
FAM47B	ENSG00000189132
GOLGA8G	ENSG00000183629
SPATA31A1	ENSG00000204849
ACSBG2	ENSG00000130377
IQCF2	ENSG00000184345
CCDC179	ENSG00000255359
FAM71F1	ENSG00000135248
TGIF2LX	ENSG00000153779
SEPTIN12	ENSG00000140623
CCDC185	ENSG00000178395
RHOXF2B	ENSG00000203989
SOX30	ENSG00000039600
SPO11	ENSG00000054796
CAPZA3	ENSG00000177938
EPPIN	ENSG00000101448
C17orf50	ENSG00000270806
LUZP4	ENSG00000102021
OR4N4	ENSG00000183706
P3R3URF	ENSG00000250719
SPANXB1	ENSG00000227234
SPATA31D3	ENSG00000186788
GMCL2	ENSG00000244234
RPGRIP1	ENSG00000092200
C20orf141	ENSG00000258713
DAZL	ENSG00000092345
EPPIN-WFDC6	ENSG00000249139
FAM236A	ENSG00000275520
YBX2	ENSG00000006047
SPATA31E1	ENSG00000177992
SPATA32	ENSG00000184361
CCDC54	ENSG00000138483
ADAM18	ENSG00000168619
TSPY1	ENSG00000258992
DMRTB1	ENSG00000143006
SIGLECL1	ENSG00000179213
SPPL2C	ENSG00000185294
CALR3	ENSG00000269058
CCDC105	ENSG00000160994
COX7B2	ENSG00000170516
SYCP1	ENSG00000198765
AC002456.2	ENSG00000251154
CT47B1	ENSG00000236446
ESX1	ENSG00000123576
POM121L2	ENSG00000158553
CTAG1A	ENSG00000268651
C17orf98	ENSG00000275489
C5orf47	ENSG00000185056
STAG3	ENSG00000066923
TSKS	ENSG00000126467
RNF113B	ENSG00000139797
VCX3B	ENSG00000205642
C1orf100	ENSG00000173728
ADAM29	ENSG00000168594
SPANXA2	ENSG00000203926
XAGE1A	ENSG00000204379
SPATA31D4	ENSG00000189357
TEX53	ENSG00000230054
TSBP1	ENSG00000204296
MAGEB2	ENSG00000099399
IQCF6	ENSG00000214686
MPC1L	ENSG00000238205
SPANXN4	ENSG00000189326
SSX2	ENSG00000241476
PRSS55	ENSG00000184647
STK31	ENSG00000196335
AC010255.2	ENSG00000250803
PRSS37	ENSG00000165076
RBM46	ENSG00000151962
SPANXN3	ENSG00000189252
TEX46	ENSG00000227868
TMEM191B	ENSG00000278558
UBE2L5	ENSG00000236444
SMIM42	ENSG00000288460
SPACA5B	ENSG00000171478
TEX36	ENSG00000175018
TMEM249	ENSG00000261587
CATSPER4	ENSG00000188782
C16orf90	ENSG00000215131
CPXCR1	ENSG00000147183
GOLGA6L6	ENSG00000277322
SPATA22	ENSG00000141255
AC007325.1	ENSG00000276017
COX8C	ENSG00000187581
TMPRSS12	ENSG00000186452
TSPY9P	ENSG00000238074
FAM170A	ENSG00000164334
GAGE1	ENSG00000205777
PAGE3	ENSG00000204279
RIMBP3B	ENSG00000274600
AC134980.2	ENSG00000285472
BRDT	ENSG00000137948
CXorf49B	ENSG00000215113
GOLGA6L22	ENSG00000277865
SPATA31A3	ENSG00000275969
ZC2HC1B	ENSG00000118491
C1orf167	ENSG00000215910
LINC02203	ENSG00000280709
WDR87	ENSG00000171804
GJA8	ENSG00000121634
LYZL4	ENSG00000157093
MAGEA1	ENSG00000198681
SYCE3	ENSG00000217442
TBC1D28	ENSG00000189375
C20orf173	ENSG00000125975
FNDC11	ENSG00000125531
GAGE12J	ENSG00000224659
GOLGA6L2	ENSG00000174450
C18orf63	ENSG00000206043
CTAGE6	ENSG00000271321
POTED	ENSG00000166351
TMEM262	ENSG00000187066
UBL4B	ENSG00000186150
VCX	ENSG00000182583
XKR3	ENSG00000172967
NUTM1	ENSG00000184507
PABPC3	ENSG00000151846
BX072566.1	ENSG00000277630
CCDC166	ENSG00000255181
DUSP21	ENSG00000189037
HSF5	ENSG00000176160
PRR20G	ENSG00000239620
TGIF2LY	ENSG00000176679
TRIM42	ENSG00000155890
TTLL13P	ENSG00000213471
C12orf40	ENSG00000180116
SSX3	ENSG00000165584
XAGE1B	ENSG00000204382
C12orf54	ENSG00000177627
CCIN	ENSG00000185972
FBXO47	ENSG00000204952
TEX28	ENSG00000278057
TTLL8	ENSG00000138892
DAZ4	ENSG00000205916
DDX53	ENSG00000184735
FAM205C	ENSG00000187791
MAGEA9	ENSG00000123584
SPAM1	ENSG00000106304
C9orf57	ENSG00000204669
MGAT4D	ENSG00000205301
KLHL10	ENSG00000161594
PIWIL1	ENSG00000125207
TEX48	ENSG00000230601
TEX54	ENSG00000283268
TMEM191C	ENSG00000206140
AL035460.1	ENSG00000241690
C5orf58	ENSG00000234511
CCDC62	ENSG00000130783
MS4A13	ENSG00000204979
TENT5D	ENSG00000174016
TFDP3	ENSG00000183434
TOPAZ1	ENSG00000173769
CATSPER1	ENSG00000175294
CXorf49	ENSG00000215115
DCAF8L2	ENSG00000189186
DDI1	ENSG00000170967
FBXO24	ENSG00000106336
MEIOB	ENSG00000162039
SPTY2D1OS	ENSG00000247595
TMEM225B	ENSG00000244219
ACRV1	ENSG00000134940
ACTRT1	ENSG00000123165
AXDND1	ENSG00000162779
ELOA2	ENSG00000206181
FANCD2OS	ENSG00000163705
GGN	ENSG00000179168
MAGEB16	ENSG00000189023
NACA2	ENSG00000253506
PRM3	ENSG00000178257
PSORS1C1	ENSG00000204540
RPL10L	ENSG00000165496
SSX2B	ENSG00000268447
TRPC5OS	ENSG00000204025
FAM236B	ENSG00000268994
IZUMO3	ENSG00000205442
MAGEB6	ENSG00000176746
RAD21L1	ENSG00000244588
SPACA4	ENSG00000177202
TEKT5	ENSG00000153060
TMEM31	ENSG00000179363
ZDHHC19	ENSG00000163958
ANHX	ENSG00000227059
FAM166A	ENSG00000188163
IGBP1P2	ENSG00000266826
PDZD9	ENSG00000155714
RBM44	ENSG00000177483
TEX43	ENSG00000196900
ZPBP	ENSG00000042813
C19orf84	ENSG00000262874
CTAGE9	ENSG00000236761
DCAF8L1	ENSG00000226372
DYNLT2	ENSG00000184786
ETDA	ENSG00000238210
SLC36A3	ENSG00000186334
SPANXC	ENSG00000198573
TSPYL6	ENSG00000178021
ACR	ENSG00000100312
CRISP2	ENSG00000124490
FBXO39	ENSG00000177294
MAGEA9B	ENSG00000267978
MAGEB1	ENSG00000214107
SPATA31A7	ENSG00000276040
TKTL1	ENSG00000007350
TUBA3E	ENSG00000152086
AC133551.1	ENSG00000274175
CABYR	ENSG00000154040
FAM186B	ENSG00000135436
FSCB	ENSG00000189139
H2AP	ENSG00000187516
PRSS38	ENSG00000185888
C19orf67	ENSG00000188032
GAGE12B	ENSG00000236737
GOLGA6C	ENSG00000167195
PFN3	ENSG00000196570
PFN4	ENSG00000176732
RBMY1E	ENSG00000242389
RIMBP3	ENSG00000275793
TSGA10IP	ENSG00000175513
TSPY2	ENSG00000168757
ACTL8	ENSG00000117148
AL772284.1	ENSG00000277535
CABS1	ENSG00000145309
FAM236C	ENSG00000283594
LRRC72	ENSG00000205858
RBMY1F	ENSG00000169800
TSPAN16	ENSG00000130167
DAZ2	ENSG00000205944
GOT1L1	ENSG00000169154
PAGE5	ENSG00000158639
POTEC	ENSG00000183206
AC010325.1	ENSG00000261341
GSTT4	ENSG00000276950
HSFY2	ENSG00000169953
KRBOX1	ENSG00000240747
MAEL	ENSG00000143194
MAGEA3	ENSG00000221867
PLCZ1	ENSG00000139151
SLC25A2	ENSG00000120329
SPATA48	ENSG00000164500
SPATA9	ENSG00000145757
AKAP3	ENSG00000111254
C10orf82	ENSG00000165863
C2orf78	ENSG00000187833
C9orf43	ENSG00000157653
CAGE1	ENSG00000164304
CCDC116	ENSG00000161180
CCT6B	ENSG00000132141
CDY1B	ENSG00000172352
CT83	ENSG00000204019
DPEP3	ENSG00000141096
PAGE2	ENSG00000234068
STARD6	ENSG00000174448
STPG4	ENSG00000239605
ZNF479	ENSG00000185177
C10orf53	ENSG00000178645
CCDC169-SOHLH2	ENSG00000250709
CXorf66	ENSG00000203933
DCAF4L1	ENSG00000182308
DYDC1	ENSG00000170788
IQCA1L	ENSG00000278685
MAGEA6	ENSG00000197172
MAGEC1	ENSG00000155495
PAPOLB	ENSG00000218823
SMIM21	ENSG00000206026
ANKRD30BL	ENSG00000163046
ATXN3L	ENSG00000123594
H2AB3	ENSG00000277745
IZUMO4	ENSG00000099840
MEIOC	ENSG00000180336
RIMBP3C	ENSG00000183246
ZNF722P	ENSG00000241149
ACRBP	ENSG00000111644
C1orf94	ENSG00000142698
C5orf52	ENSG00000187658
CBLL2	ENSG00000175809
CCDC158	ENSG00000163749
CCDC169	ENSG00000242715
DBF4	ENSG00000006634
DHH	ENSG00000139549
FOXR1	ENSG00000176302
HEATR9	ENSG00000270379
RBAK-RBAKDN	ENSG00000272968
SIRPD	ENSG00000125900
SRRM5	ENSG00000226763
SSX4	ENSG00000268009
TBX22	ENSG00000122145
TEX50	ENSG00000232113
ACTL10	ENSG00000182584
AL451007.3	ENSG00000284188
CATSPERD	ENSG00000174898
CCDC27	ENSG00000162592
CD200R1L	ENSG00000206531
EQTN	ENSG00000120160
FTHL17	ENSG00000132446
GAPDHS	ENSG00000105679
GGTLC2	ENSG00000100121
GOLGA6B	ENSG00000215186
H2AC1	ENSG00000164508
IL13	ENSG00000169194
KIF4B	ENSG00000226650
NFILZ	ENSG00000268480
NUPR2	ENSG00000185290
ODF3	ENSG00000177947
OR7E24	ENSG00000237521
POTEH	ENSG00000198062
SMKR1	ENSG00000240204
TEX49	ENSG00000257987
TMEM95	ENSG00000182896
TP53TG3F	ENSG00000278848
TPPP2	ENSG00000179636
UBE2U	ENSG00000177414
ADAD2	ENSG00000140955
C4orf45	ENSG00000164123
CSTL1	ENSG00000125823
ETDB	ENSG00000224107
FAM170B	ENSG00000172538
FAM47C	ENSG00000198173
GOLGA6A	ENSG00000159289
H2AB1	ENSG00000274183
H2BC1	ENSG00000146047
HSF2BP	ENSG00000160207
PROCA1	ENSG00000167525
SLFNL1	ENSG00000171790
SPDYA	ENSG00000163806
ALLC	ENSG00000151360
BEND2	ENSG00000177324
C11orf65	ENSG00000166323
CCDC7	ENSG00000216937
ERICH6	ENSG00000163645
GAGE12F	ENSG00000236362
GOLGA6L7	ENSG00000261649
HORMAD1	ENSG00000143452
LDHAL6B	ENSG00000171989
MAGEA2	ENSG00000268606
MORC1	ENSG00000114487
ODF3L2	ENSG00000181781
PNMA5	ENSG00000198883
RBMY1B	ENSG00000242875
SPANXA1	ENSG00000198021
SSX1	ENSG00000126752
SSX4B	ENSG00000269791
AC118470.1	ENSG00000239395
C11orf42	ENSG00000180878
CCDC168	ENSG00000175820
CDY2A	ENSG00000182415
GOLGA8J	ENSG00000179938
GSC2	ENSG00000063515
HCN4	ENSG00000138622
HSPA1L	ENSG00000204390
OAZ3	ENSG00000143450
OR10J1	ENSG00000196184
OR8G5	ENSG00000255298
RBMY1J	ENSG00000226941
RTP2	ENSG00000198471
SPATA4	ENSG00000150628
AC018709.1	ENSG00000272297
ASZ1	ENSG00000154438
C16orf95	ENSG00000260456
C3orf20	ENSG00000131379
CBY3	ENSG00000204659
CPA5	ENSG00000158525
ERICH6B	ENSG00000165837
H1-8	ENSG00000178804
HIPK4	ENSG00000160396
KDM4D	ENSG00000186280
MEIOSIN	ENSG00000237452
NSUN4	ENSG00000117481
RNF17	ENSG00000132972
SLC9C1	ENSG00000172139
SPANXN1	ENSG00000203923
STKLD1	ENSG00000198870
TEX12	ENSG00000150783
TEX13C	ENSG00000282815
TEX13D	ENSG00000282419
TEX14	ENSG00000121101
THEG	ENSG00000105549
TUBA3D	ENSG00000075886
AKNAD1	ENSG00000162641
C2orf16	ENSG00000221843
C4orf51	ENSG00000237136
DNAJC5G	ENSG00000163793
EBLN1	ENSG00000223601
EFCAB3	ENSG00000172421
GSG1	ENSG00000111305
INSL3	ENSG00000248099
MDGA2	ENSG00000139915
PAGE2B	ENSG00000238269
POTEB	ENSG00000233917
POTEB2	ENSG00000230031
RAD51AP2	ENSG00000214842
SLC25A52	ENSG00000141437
SPANXN2	ENSG00000268988
SYNGR4	ENSG00000105467
TMEM247	ENSG00000284701
TMEM89	ENSG00000183396
TTC16	ENSG00000167094
WFDC3	ENSG00000124116
ZBTB32	ENSG00000011590
ADIG	ENSG00000182035
AL353572.3	ENSG00000283205
ANTXRL	ENSG00000274209
BOLL	ENSG00000152430
BX276092.9	ENSG00000283599
C16orf96	ENSG00000205832
C22orf42	ENSG00000205856
CAPN11	ENSG00000137225
CEP295NL	ENSG00000178404
CFAP97D1	ENSG00000231256
CNTD1	ENSG00000176563
COX6B2	ENSG00000160471
GAGE2E	ENSG00000275113
GTSF1	ENSG00000170627
KCNU1	ENSG00000215262
MAGEA2B	ENSG00000183305
NT5C1B	ENSG00000185013
PRR23B	ENSG00000184814
RAD9B	ENSG00000151164
TBC1D3F	ENSG00000275954
TEX35	ENSG00000240021
TSPY8	ENSG00000229549
UBQLNL	ENSG00000175518
ZSWIM2	ENSG00000163012
AC092143.1	ENSG00000198211
AC138647.1	ENSG00000226490
AL365214.2	ENSG00000281613
ARMH2	ENSG00000260286
ART3	ENSG00000156219
C19orf81	ENSG00000235034
C3orf84	ENSG00000236980
CLPB	ENSG00000162129
CRYGC	ENSG00000163254
DNAJB7	ENSG00000172404
FAM186A	ENSG00000185958
FAM228A	ENSG00000186453
FAM229A	ENSG00000225828
FAM71E1	ENSG00000142530
FBXO43	ENSG00000156509
GGTLC1	ENSG00000149435
GLT6D1	ENSG00000204007
IQCM	ENSG00000234828
IZUMO1	ENSG00000182264
LEMD1	ENSG00000186007
LKAAEAR1	ENSG00000171695
MAGEA10	ENSG00000124260
MCHR2	ENSG00000152034
MYCBPAP	ENSG00000136449
NUTM2F	ENSG00000130950
PRND	ENSG00000171864
ROPN1L	ENSG00000145491
SLC2A14	ENSG00000173262
SPACA5	ENSG00000171489
SPATA31A6	ENSG00000185775
TAF1L	ENSG00000122728
TTC21A	ENSG00000168026
WBP2NL	ENSG00000183066
ZNF729	ENSG00000196350
C12orf42	ENSG00000179088
CATSPERG	ENSG00000099338
CCDC196	ENSG00000196553
CHST13	ENSG00000180767
CT45A1	ENSG00000268940
CT47A11	ENSG00000226929
CTAG1B	ENSG00000184033
DISP3	ENSG00000204624
FBXW10	ENSG00000171931
FOXR2	ENSG00000189299
GAGE13	ENSG00000274274
GOLGA8S	ENSG00000261739
H1-6	ENSG00000187475
HSFX3	ENSG00000283697
HSFY1	ENSG00000172468
KRTAP21-2	ENSG00000187026
LRWD1	ENSG00000161036
MARCHF10	ENSG00000173838
NUP210L	ENSG00000143552
OXCT2	ENSG00000198754
RSPH6A	ENSG00000104941
SPATA31A5	ENSG00000276581
STPG3	ENSG00000197768
TCP10L	ENSG00000242220
TERB2	ENSG00000167014
TEX45	ENSG00000198723
TOMM20L	ENSG00000196860
TSPY10	ENSG00000236424
TTLL2	ENSG00000120440
ZNF679	ENSG00000197123
ACTRT3	ENSG00000184378
AL445238.1	ENSG00000285566
CATSPER3	ENSG00000152705
CDRT15L2	ENSG00000214819
CMTM1	ENSG00000089505
CNBD1	ENSG00000176571
CXorf65	ENSG00000204165
EXD1	ENSG00000178997
FAM209B	ENSG00000213714
HIGD2B	ENSG00000175202
KRTAP20-4	ENSG00000206105
LCA5L	ENSG00000157578
LRRC46	ENSG00000141294
LRRD1	ENSG00000240720
MOV10L1	ENSG00000073146
MS4A6E	ENSG00000166926
NKX2-4	ENSG00000125816
NME8	ENSG00000086288
PRAME	ENSG00000185686
PSMA8	ENSG00000154611
RFPL3	ENSG00000128276
RPL39L	ENSG00000163923
SAGE1	ENSG00000181433
SEPTIN14	ENSG00000154997
SLC9B1	ENSG00000164037
SPATA12	ENSG00000186451
SPATA46	ENSG00000171722
SPDYE4	ENSG00000183318
TMEM210	ENSG00000185863
TTC29	ENSG00000137473
UTF1	ENSG00000171794
ZC3H11B	ENSG00000215817
ZNF705B	ENSG00000215356
AC023055.1	ENSG00000257390
ADAM32	ENSG00000197140
APOBEC4	ENSG00000173627
ARMC3	ENSG00000165309
C16orf86	ENSG00000159761
C1orf194	ENSG00000179902
CENPVL1	ENSG00000223591
CFAP206	ENSG00000272514
DAZ1	ENSG00000188120
DPPA2	ENSG00000163530
EFCAB8	ENSG00000215529
EID3	ENSG00000255150
ERICH2	ENSG00000204334
FAM217A	ENSG00000145975
FAM71F2	ENSG00000205085
LRRIQ3	ENSG00000162620
NAA11	ENSG00000156269
OR4N4C	ENSG00000279408
PCSK4	ENSG00000115257
POTEB3	ENSG00000278522
PP2D1	ENSG00000183977
PPP4R3C	ENSG00000224960
REXO5	ENSG00000005189
SLC26A8	ENSG00000112053
SLC35G6	ENSG00000259224
SPA17	ENSG00000064199
SPATA33	ENSG00000167523
TBC1D3G	ENSG00000260287
TDRD1	ENSG00000095627
TMIGD3	ENSG00000121933
TSSK4	ENSG00000139908
TUBB8B	ENSG00000173213
YJEFN3	ENSG00000250067
ZNF723	ENSG00000268696
AHRR	ENSG00000063438
ARRDC5	ENSG00000205784
C7orf31	ENSG00000153790
C9orf153	ENSG00000187753
CATSPERE	ENSG00000179397
CCDC110	ENSG00000168491
CCDC172	ENSG00000182645
CCDC87	ENSG00000182791
CT55	ENSG00000169551
CXorf58	ENSG00000165182
DNAH17	ENSG00000187775
DNAJC18	ENSG00000170464
DNAJC5B	ENSG00000147570
DYNLRB2	ENSG00000168589
ENTHD1	ENSG00000176177
FAM47A	ENSG00000185448
FAM71D	ENSG00000172717
FOXL3	ENSG00000248767
GLIPR1L1	ENSG00000173401
GRID2	ENSG00000152208
H2AB2	ENSG00000277858
H3-4	ENSG00000168148
HORMAD2	ENSG00000176635
LLCFC1	ENSG00000165131
LRRC37A2	ENSG00000238083
MAJIN	ENSG00000168070
MARCHF11	ENSG00000183654
MROH7	ENSG00000184313
MUC19	ENSG00000205592
ODF2	ENSG00000136811
ODF3L1	ENSG00000182950
OOEP	ENSG00000203907
OR14A2	ENSG00000241128
OTUD6A	ENSG00000189401
P3R3URF-PIK3R3	ENSG00000278139
PLAAT5	ENSG00000168004
PLAC8L1	ENSG00000173261
PRDM7	ENSG00000126856
PRR19	ENSG00000188368
REC114	ENSG00000183324
ROPN1	ENSG00000065371
SEL1L2	ENSG00000101251
SPATA45	ENSG00000185523
SYCE2	ENSG00000161860
TAF7L	ENSG00000102387
TERB1	ENSG00000249961
TPTE2	ENSG00000132958
TRIM40	ENSG00000204614
WDR64	ENSG00000162843
ZFAND4	ENSG00000172671
ZNF683	ENSG00000176083
AC008162.2	ENSG00000278646
ADAM21	ENSG00000139985
ANKRD30B	ENSG00000180777
ANKRD31	ENSG00000145700
AP000812.4	ENSG00000284922
ARL13A	ENSG00000174225
AURKC	ENSG00000105146
C17orf97	ENSG00000187624
C1orf189	ENSG00000163263
C1orf56	ENSG00000143443
C2orf73	ENSG00000177994
C4orf36	ENSG00000163633
C8orf89	ENSG00000274443
CCDC114	ENSG00000105479
CCDC183	ENSG00000213213
CCDC197	ENSG00000175699
CCHCR1	ENSG00000204536
CIB4	ENSG00000157884
CT45A3	ENSG00000269096
CT45A9	ENSG00000270946
CT47A12	ENSG00000226685
DDX43	ENSG00000080007
DNAAF6	ENSG00000080572
DNAH12	ENSG00000174844
EFCAB5	ENSG00000176927
EIF5AL1	ENSG00000253626
ELAVL2	ENSG00000107105
FSIP2	ENSG00000188738
GALNTL5	ENSG00000106648
GK3P	ENSG00000229894
GLIPR1L2	ENSG00000180481
GTF2A1L	ENSG00000242441
H3-5	ENSG00000188375
INSL6	ENSG00000120210
IQUB	ENSG00000164675
KASH5	ENSG00000161609
KLF17	ENSG00000171872
LRRC18	ENSG00000165383
MBD3L1	ENSG00000170948
NPIPB8	ENSG00000255524
OR4N2	ENSG00000176294
OTOA	ENSG00000155719
PENK	ENSG00000181195
PLAAT1	ENSG00000127252
PLSCR2	ENSG00000163746
POTEI	ENSG00000196834
RBMXL3	ENSG00000175718
RIBC2	ENSG00000128408
RPS4Y2	ENSG00000280969
SH2D7	ENSG00000183476
SHOC1	ENSG00000165181
SLC1A6	ENSG00000105143
SLC35G3	ENSG00000164729
SPDYE3	ENSG00000214300
SPZ1	ENSG00000164299
TDRD12	ENSG00000173809
TDRD9	ENSG00000156414
TESMIN	ENSG00000132749
TTC23L	ENSG00000205838
ZBBX	ENSG00000169064
ZFR2	ENSG00000105278
ZNF541	ENSG00000118156
ABCC12	ENSG00000140798
ABHD1	ENSG00000143994
ADAM20	ENSG00000134007
AL353579.1	ENSG00000286105
ANKRD62	ENSG00000181626
APH1B	ENSG00000138613
ARMC12	ENSG00000157343
AUNIP	ENSG00000127423
BPY2	ENSG00000183753
BPY2B	ENSG00000183795
BPY2C	ENSG00000185894
BTBD18	ENSG00000233436
BTBD8	ENSG00000189195
C11orf71	ENSG00000180425
C2CD6	ENSG00000155754
C9orf131	ENSG00000174038
CBLN1	ENSG00000102924
CCDC33	ENSG00000140481
CCDC38	ENSG00000165972
CCDC63	ENSG00000173093
CCDC73	ENSG00000186714
CCDC89	ENSG00000179071
CCDC96	ENSG00000173013
CDCA2	ENSG00000184661
CDRT15	ENSG00000223510
CENPVL3	ENSG00000224109
CEP170	ENSG00000143702
CFAP53	ENSG00000172361
CHD5	ENSG00000116254
CLTCL1	ENSG00000070371
CSNK1A1L	ENSG00000180138
DCUN1D1	ENSG00000043093
DDX20	ENSG00000064703
DEPDC7	ENSG00000121690
DLL3	ENSG00000090932
DNAAF3	ENSG00000167646
FAM209A	ENSG00000124103
FAM71C	ENSG00000180219
FOXN4	ENSG00000139445
GAB4	ENSG00000215568
GAGE12E	ENSG00000216649
GBX1	ENSG00000164900
GOLGA6D	ENSG00000140478
HBZ	ENSG00000130656
INHA	ENSG00000123999
KIAA1210	ENSG00000250423
KIF2C	ENSG00000142945
KLHDC9	ENSG00000162755
KNL1	ENSG00000137812
KRT72	ENSG00000170486
LDHAL6A	ENSG00000166800
LIPJ	ENSG00000204022
LRRC27	ENSG00000148814
LRRC36	ENSG00000159708
LRRIQ4	ENSG00000188306
MAP3K19	ENSG00000176601
MS4A14	ENSG00000166928
NANOS3	ENSG00000187556
NLRP7	ENSG00000167634
NUF2	ENSG00000143228
OPN5	ENSG00000124818
OPRM1	ENSG00000112038
OR1C1	ENSG00000221888
OR3A2	ENSG00000221882
PKDREJ	ENSG00000130943
POTEF	ENSG00000196604
PXT1	ENSG00000179165
RFX4	ENSG00000111783
RGS22	ENSG00000132554
RLN3	ENSG00000171136
RND2	ENSG00000108830
RNF133	ENSG00000188050
