Gene	Ensembl
C3orf80	ENSG00000180044
CCDC190	ENSG00000185860
CLDN17	ENSG00000156282
CXCL17	ENSG00000189377
CYSRT1	ENSG00000197191
DMRTA2	ENSG00000142700
FAM83A	ENSG00000147689
GJB3	ENSG00000188910
IGLV5-45	ENSG00000211650
IL1RN	ENSG00000136689
KLK13	ENSG00000167759
KRT3	ENSG00000186442
KRT78	ENSG00000170423
LEXM	ENSG00000162398
LGALS7	ENSG00000205076
PI3	ENSG00000124102
PKP1	ENSG00000081277
PLA2G3	ENSG00000100078
RNF223	ENSG00000237330
S100A14	ENSG00000189334
SFN	ENSG00000175793
SIM2	ENSG00000159263
SPRR2A	ENSG00000241794
SPRR2D	ENSG00000163216
A2ML1	ENSG00000166535
ADGRF4	ENSG00000153294
AKR1B10	ENSG00000198074
AL121899.2	ENSG00000286022
AL355102.2	ENSG00000258691
ALDH3A1	ENSG00000108602
ALOX12	ENSG00000108839
ALS2CL	ENSG00000178038
ANKRD22	ENSG00000152766
ANXA1	ENSG00000135046
ANXA2	ENSG00000182718
ANXA8	ENSG00000265190
AQP3	ENSG00000165272
ARHGAP27	ENSG00000159314
ARNTL2	ENSG00000029153
ATG9B	ENSG00000181652
B3GNT8	ENSG00000177191
BARX2	ENSG00000043039
BICDL2	ENSG00000162069
BNC1	ENSG00000169594
C15orf62	ENSG00000188277
C19orf33	ENSG00000167644
C1orf116	ENSG00000182795
C1QTNF3	ENSG00000082196
C6orf132	ENSG00000188112
CALML3	ENSG00000178363
CAPN1	ENSG00000014216
CAPNS2	ENSG00000256812
CARD14	ENSG00000141527
CASTOR1	ENSG00000239282
CBLC	ENSG00000142273
CBR3	ENSG00000159231
CCDC120	ENSG00000147144
CD164L2	ENSG00000174950
CDA	ENSG00000158825
CDCP1	ENSG00000163814
CDKN2B	ENSG00000147883
CDRT1	ENSG00000241322
CEACAM6	ENSG00000086548
CERS3	ENSG00000154227
CKMT1A	ENSG00000223572
CKMT1B	ENSG00000237289
CLCA2	ENSG00000137975
CLCA4	ENSG00000016602
CLDN4	ENSG00000189143
CLDN7	ENSG00000181885
CLIC3	ENSG00000169583
CNFN	ENSG00000105427
CPA4	ENSG00000128510
CRABP2	ENSG00000143320
CRB3	ENSG00000130545
CRCT1	ENSG00000169509
CRNN	ENSG00000143536
CRYBG1	ENSG00000112297
CRYBG2	ENSG00000176092
CSTA	ENSG00000121552
CTNNBIP1	ENSG00000178585
CWH43	ENSG00000109182
CXCR2	ENSG00000180871
CYP4F22	ENSG00000171954
DAPL1	ENSG00000163331
DAPP1	ENSG00000070190
DEGS2	ENSG00000168350
DENND2C	ENSG00000175984
DGKA	ENSG00000065357
DHRS1	ENSG00000157379
DKK4	ENSG00000104371
DLK2	ENSG00000171462
DSC2	ENSG00000134755
DSG3	ENSG00000134757
DSP	ENSG00000096696
DTX2	ENSG00000091073
DUOX1	ENSG00000137857
DUOXA1	ENSG00000140254
ECM1	ENSG00000143369
EDAR	ENSG00000135960
EDN2	ENSG00000127129
EFNA3	ENSG00000143590
EHD3	ENSG00000013016
ELF3	ENSG00000163435
EMP1	ENSG00000134531
ENDOU	ENSG00000111405
EPHA2	ENSG00000142627
EPHX3	ENSG00000105131
EPN3	ENSG00000049283
EPS8L1	ENSG00000131037
EPS8L2	ENSG00000177106
ERO1A	ENSG00000197930
ESPL1	ENSG00000135476
ESRP2	ENSG00000103067
EVPL	ENSG00000167880
EVPLL	ENSG00000214860
FABP5	ENSG00000164687
FAM110C	ENSG00000184731
FAM135A	ENSG00000082269
FAM25A	ENSG00000188100
FAM25G	ENSG00000189090
FAM83B	ENSG00000168143
FAM83D	ENSG00000101447
FAM83F	ENSG00000133477
FAM83G	ENSG00000188522
FAM83H	ENSG00000180921
FAT2	ENSG00000086570
FGFBP1	ENSG00000137440
FGFR3	ENSG00000068078
FOXI2	ENSG00000186766
FUT3	ENSG00000171124
FUT6	ENSG00000156413
FZD10	ENSG00000111432
GABRP	ENSG00000094755
GDPD3	ENSG00000102886
GGT6	ENSG00000167741
GIPC1	ENSG00000123159
GJB2	ENSG00000165474
GJB6	ENSG00000121742
GLTP	ENSG00000139433
GNA15	ENSG00000060558
GPR78	ENSG00000155269
GPR87	ENSG00000138271
GRB7	ENSG00000141738
GRHL1	ENSG00000134317
GRHL3	ENSG00000158055
GRPEL2	ENSG00000164284
GSDMC	ENSG00000147697
GSTP1	ENSG00000084207
H2BC9	ENSG00000275713
HAS3	ENSG00000103044
HCAR2	ENSG00000182782
HCAR3	ENSG00000255398
HES2	ENSG00000069812
HILPDA	ENSG00000135245
HMGA1	ENSG00000137309
HOPX	ENSG00000171476
HR	ENSG00000168453
HSPB1	ENSG00000106211
IFNE	ENSG00000184995
IGHJ3	ENSG00000242887
IGHV3OR16-10	ENSG00000233732
IL12A	ENSG00000168811
IL18	ENSG00000150782
IL1A	ENSG00000115008
INAVA	ENSG00000163362
IPPK	ENSG00000127080
IQANK1	ENSG00000203499
IRF6	ENSG00000117595
IRX4	ENSG00000113430
ITPKC	ENSG00000086544
JUP	ENSG00000173801
KLC3	ENSG00000104892
KLF5	ENSG00000102554
KLK10	ENSG00000129451
KLK11	ENSG00000167757
KLK6	ENSG00000167755
KLK8	ENSG00000129455
KLRG2	ENSG00000188883
KRT13	ENSG00000171401
KRT16	ENSG00000186832
KRT19	ENSG00000171345
KRT6B	ENSG00000185479
KRT6C	ENSG00000170465
LAD1	ENSG00000159166
LGALS9B	ENSG00000170298
LGALS9C	ENSG00000171916
LPAR5	ENSG00000184574
LTB4R	ENSG00000213903
LTB4R2	ENSG00000213906
LY6D	ENSG00000167656
LY6K	ENSG00000160886
LYNX1-SLURP2	ENSG00000284505
LYPD3	ENSG00000124466
MAB21L3	ENSG00000173212
MAB21L4	ENSG00000172478
MAL	ENSG00000172005
MAL2	ENSG00000147676
MALL	ENSG00000144063
MAPK13	ENSG00000156711
MDFI	ENSG00000112559
MPP7	ENSG00000150054
MPZL2	ENSG00000149573
MPZL3	ENSG00000160588
MROH6	ENSG00000204839
MUC20	ENSG00000176945
MUC21	ENSG00000204544
MUC4	ENSG00000145113
MXD1	ENSG00000059728
MYEOV	ENSG00000172927
N4BP3	ENSG00000145911
NBEAL2	ENSG00000160796
NCCRP1	ENSG00000188505
NDUFA4L2	ENSG00000185633
NECTIN1	ENSG00000110400
NECTIN4	ENSG00000143217
NIBAN2	ENSG00000136830
NIPAL1	ENSG00000163293
NKX2-8	ENSG00000136327
NKX6-1	ENSG00000163623
NLRX1	ENSG00000160703
NMU	ENSG00000109255
NOD2	ENSG00000167207
NUAK2	ENSG00000163545
OVOL1	ENSG00000172818
P2RY2	ENSG00000175591
PAK6	ENSG00000137843
PERP	ENSG00000112378
PGD	ENSG00000142657
PGLYRP3	ENSG00000159527
PHLDA2	ENSG00000181649
PHLDB3	ENSG00000176531
PITX1	ENSG00000069011
PKP3	ENSG00000184363
PLEKHG6	ENSG00000008323
PLEKHM1	ENSG00000225190
PLEKHN1	ENSG00000187583
PPL	ENSG00000118898
PPP1R13L	ENSG00000104881
PRDM1	ENSG00000057657
PROM2	ENSG00000155066
PRSS22	ENSG00000005001
PRSS27	ENSG00000172382
PTK6	ENSG00000101213
RAB25	ENSG00000132698
RAB38	ENSG00000123892
RABGGTA	ENSG00000100949
RAET1E	ENSG00000164520
RAET1G	ENSG00000203722
RAPGEFL1	ENSG00000108352
RARG	ENSG00000172819
RASSF10	ENSG00000189431
RBBP8NL	ENSG00000130701
REEP4	ENSG00000168476
RHBDL2	ENSG00000158315
RHCG	ENSG00000140519
RHOD	ENSG00000173156
RHOV	ENSG00000104140
RIPK4	ENSG00000183421
RND3	ENSG00000115963
RNF222	ENSG00000189051
RNF224	ENSG00000233198
RNF225	ENSG00000269855
RNF39	ENSG00000204618
S100A10	ENSG00000197747
S100A11	ENSG00000163191
S100A16	ENSG00000188643
S100A2	ENSG00000196754
S100A8	ENSG00000143546
S100A9	ENSG00000163220
SAMD9	ENSG00000205413
SAPCD2	ENSG00000186193
SBSN	ENSG00000189001
SCEL	ENSG00000136155
SCNN1B	ENSG00000168447
SCRIB	ENSG00000180900
SDC1	ENSG00000115884
SDCBP2	ENSG00000125775
SDR16C5	ENSG00000170786
SDR9C7	ENSG00000170426
SEMA3F	ENSG00000001617
SEMA4B	ENSG00000185033
SERPINB1	ENSG00000021355
SERPINB11	ENSG00000206072
SERPINB13	ENSG00000197641
SERPINB2	ENSG00000197632
SERPINB5	ENSG00000206075
SH2D3A	ENSG00000125731
SH3BP1	ENSG00000100092
SLC10A6	ENSG00000145283
SLC39A2	ENSG00000165794
SLC7A1	ENSG00000139514
SLC9A3R1	ENSG00000109062
SLURP2	ENSG00000283992
SMAGP	ENSG00000170545
SNX31	ENSG00000174226
SOX15	ENSG00000129194
SOX2	ENSG00000181449
SPINK5	ENSG00000133710
SPINK7	ENSG00000145879
SPINT1	ENSG00000166145
SPNS2	ENSG00000183018
SPRR1B	ENSG00000169469
SPRR2B	ENSG00000196805
SPRR2E	ENSG00000203785
SPRR3	ENSG00000163209
STAP2	ENSG00000178078
SULT2B1	ENSG00000088002
SUSD4	ENSG00000143502
SYT8	ENSG00000149043
SYTL1	ENSG00000142765
TACSTD2	ENSG00000184292
TBX6	ENSG00000149922
TENT5B	ENSG00000158246
TFAP2C	ENSG00000087510
TGM5	ENSG00000104055
TICAM1	ENSG00000127666
TICRR	ENSG00000140534
TMEM154	ENSG00000170006
TMEM184A	ENSG00000164855
TMEM40	ENSG00000088726
TMEM45B	ENSG00000151715
TMEM79	ENSG00000163472
TMPRSS11A	ENSG00000187054
TMPRSS11B	ENSG00000185873
TMPRSS11F	ENSG00000198092
TMPRSS13	ENSG00000137747
TMPRSS4	ENSG00000137648
TNFSF9	ENSG00000125657
TP53AIP1	ENSG00000120471
TP53I3	ENSG00000115129
TP63	ENSG00000073282
TPRG1	ENSG00000188001
TRIM16	ENSG00000221926
TRIM29	ENSG00000137699
TRNP1	ENSG00000253368
TSPO	ENSG00000100300
TTC22	ENSG00000006555
TTC9	ENSG00000133985
TTLL12	ENSG00000100304
TUBA1C	ENSG00000167553
TXN	ENSG00000136810
TXNDC17	ENSG00000129235
ULBP2	ENSG00000131015
UPK1A	ENSG00000105668
UPK3BL1	ENSG00000267368
UPK3BL2	ENSG00000284981
UPP1	ENSG00000183696
USH1G	ENSG00000182040
VSIG10L	ENSG00000186806
WNT10A	ENSG00000135925
WNT7B	ENSG00000188064
ZBTB7C	ENSG00000184828
ZNF185	ENSG00000147394
ZNF296	ENSG00000170684
ZNF365	ENSG00000138311
ZNF724	ENSG00000196081
ZNF750	ENSG00000141579
ZSWIM4	ENSG00000132003
